,hrv_svd_entropy,hrv_entropy,hrv_n_sign_changes,hrv_std,hrv_ptp,hrv_iqr,hrv_min,hrv_n_below_mean,hrv_kurtosis,hrv_energy,hrv_n_above_mean,hrv_skewness,hrv_pct_5,hrv_peaks,hrv_mean,hrv_sum,hrv_iqr_5_95,hrv_perm_entropy,hrv_rms,hrv_max,hrv_pct_95,hrv_lineintegral
0,-0.00619517543859649 +/- 0.0022478070175438766,-0.0009868421052631638 +/- 0.0010909949968274351,0.0 +/- 0.0,5.4824561403499225e-05 +/- 0.0015974563908260305,-0.005646929824561375 +/- 0.003869309208024966,-0.003508771929824539 +/- 0.001101960046175542,-0.006743421052631582 +/- 0.0012513938827317264,-0.003289473684210531 +/- 0.0013869638860387673,-0.003947368421052621 +/- 0.0022974042587452885,-0.006688596491228082 +/- 0.0015272355567087774,-0.003124999999999989 +/- 0.000982262766840406,-0.001699561403508776 +/- 0.00172414311332417,-0.015350877192982459 +/- 0.0016986769062313464,-0.005592105263157921 +/- 0.0011182060336826186,-0.0024671052631578872 +/- 0.001232028785868646,-0.006195175438596467 +/- 0.0006510055968770636,0.005975877192982459 +/- 0.0019219899279559222,0.002083333333333348 +/- 0.0017646356293235651,-0.008662280701754376 +/- 0.0015272355567087941,0.017872807017543856 +/- 0.0033635661513548142,0.016228070175438602 +/- 0.0033813912160327317,-0.01299342105263157 +/- 0.005422090916438514
