,hrv_rms,hrv_pct_95,hrv_pct_5,hrv_iqr_5_95,hrv_svd_entropy,hrv_entropy,hrv_lineintegral,hrv_mean,hrv_sum,hrv_min,hrv_perm_entropy,hrv_n_above_mean,hrv_n_below_mean,hrv_energy,hrv_kurtosis,hrv_max,hrv_skewness,hrv_n_sign_changes,hrv_peaks,hrv_iqr,hrv_std,hrv_ptp
0,0.12061965811965814 +/- 0.007508335397783776,-0.048130341880341834 +/- 0.0038628111516647323,-0.00528846153846152 +/- 0.004875179230078128,-0.03044871794871795 +/- 0.001372353907977039,-0.02596153846153847 +/- 0.006230565517873222,-0.026816239316239332 +/- 0.0025596471262202772,0.1858440170940171 +/- 0.005926598973188435,0.3979166666666667 +/- 0.0061949692126686785,0.3979166666666667 +/- 0.0061949692126686785,0.2450854700854701 +/- 0.004992872412627299,-0.00512820512820511 +/- 0.0026730760690591364,0.048344017094017123 +/- 0.007183786423887543,0.05817307692307695 +/- 0.007192520031297347,0.2951923076923077 +/- 0.005877039546784211,-0.001175213675213671 +/- 0.0005753381204203509,0.26570512820512826 +/- 0.006016200096282516,-0.0013354700854700807 +/- 0.0009329192946887243,0.0 +/- 0.0,0.0012286324786324743 +/- 0.0006778086292975147,0.014850427350427409 +/- 0.0023137187850114996,0.00950854700854704 +/- 0.0012820512820513248,0.0017628205128205066 +/- 0.00048076923076922906
