,hrv_rms,hrv_pct_95,hrv_pct_5,hrv_iqr_5_95,hrv_svd_entropy,hrv_entropy,hrv_lineintegral,hrv_mean,hrv_sum,hrv_min,hrv_perm_entropy,hrv_n_above_mean,hrv_n_below_mean,hrv_energy,hrv_kurtosis,hrv_max,hrv_skewness,hrv_n_sign_changes,hrv_peaks,hrv_iqr,hrv_std,hrv_ptp
0,0.27439759036144584 +/- 0.011653941037441641,0.15000000000000008 +/- 0.011279708278214992,0.14692771084337353 +/- 0.00804369147624139,0.10813253012048199 +/- 0.0058359162451727085,0.1501204819277109 +/- 0.00624184763710295,0.12319277108433742 +/- 0.003324187870197927,0.13753012048192775 +/- 0.006675883936366266,0.34698795180722897 +/- 0.00920721598773148,0.34698795180722897 +/- 0.00920721598773148,0.27891566265060247 +/- 0.009219032740386142,0.02036144578313257 +/- 0.002083327285035021,0.03939759036144582 +/- 0.004667800151279643,0.03891566265060246 +/- 0.004024889900840966,0.22614457831325305 +/- 0.005741567497563291,0.0060843373493976284 +/- 0.002094619114543821,0.24174698795180727 +/- 0.0052727191956949415,0.013674698795180762 +/- 0.0022060040269398233,0.0 +/- 0.0,0.0023493975903614794 +/- 0.0007353346756466326,-0.011204819277108391 +/- 0.0016431544213235908,0.054457831325301256 +/- 0.005561777777148818,0.024216867469879565 +/- 0.0013946791449144925
