,hrv_ptp,hrv_lineintegral,hrv_entropy,hrv_svd_entropy,hrv_iqr,hrv_max,hrv_std,hrv_mean,hrv_rms,hrv_n_above_mean,hrv_iqr_5_95,hrv_kurtosis,hrv_skewness,hrv_perm_entropy,hrv_n_below_mean,hrv_n_sign_changes,hrv_sum,hrv_pct_95,hrv_pct_5,hrv_peaks,hrv_min,hrv_energy
0,-0.009046052631578927 +/- 0.002263796362068261,0.005427631578947378 +/- 0.006787847523309009,0.025603070175438634 +/- 0.0019926295883098927,-0.009210526315789447 +/- 0.004815831415788988,-0.006853070175438558 +/- 0.001232028785868661,-0.0023026315789473673 +/- 0.00665525916907609,-0.004714912280701722 +/- 0.0014338483366910008,0.00010964912280700956 +/- 0.0011182060336826338,0.005317982456140369 +/- 0.002983282425529131,0.0007675438596491113 +/- 0.002417259614588664,0.0003837719298245723 +/- 0.000493421052631593,-0.006304824561403499 +/- 0.0016492992276854344,-0.0034539473684210287 +/- 0.002300672725697084,-0.0005482456140350811 +/- 0.0018510902429971538,0.002028508771929849 +/- 0.001321488025569513,0.0 +/- 0.0,0.01529605263157896 +/- 0.0016346547714775985,0.06820175438596493 +/- 0.005559761988634748,0.02757675438596493 +/- 0.003003365334386463,0.001864035087719329 +/- 0.000890793684718845,0.0574013157894737 +/- 0.004786093149391974,0.0008771929824561653 +/- 0.0003636649989424884
