,hrv_rms,hrv_pct_95,hrv_pct_5,hrv_iqr_5_95,hrv_svd_entropy,hrv_entropy,hrv_lineintegral,hrv_mean,hrv_sum,hrv_min,hrv_perm_entropy,hrv_n_above_mean,hrv_n_below_mean,hrv_energy,hrv_kurtosis,hrv_max,hrv_skewness,hrv_n_sign_changes,hrv_peaks,hrv_iqr,hrv_std,hrv_ptp
0,0.34092098377812674 +/- 0.006541077969649399,0.030245944531658842 +/- 0.0036764349702250593,0.1296703296703297 +/- 0.005581283778534133,0.04160125588697021 +/- 0.004141902301476695,0.041496598639455796 +/- 0.005498490991806757,0.030559916274202025 +/- 0.0026289600600900966,0.27891156462585037 +/- 0.006818803193830225,0.25583464154892727 +/- 0.010837079844031343,0.25583464154892727 +/- 0.010837079844031343,0.15562532705389853 +/- 0.009285050385879283,0.0028257456828885584 +/- 0.0013884352863863549,0.04976452119309266 +/- 0.003703521146880252,0.02464678178963896 +/- 0.005374585289465025,0.14395604395604397 +/- 0.009653035566494942,0.0015175300889586963 +/- 0.0011805875638596038,0.1308738880167452 +/- 0.009119154184714586,0.001569858712715877 +/- 0.0017196940581009903,0.0 +/- 0.0,-5.2328623757180724e-05 +/- 0.00028179826306303467,0.09330193615907906 +/- 0.005196366715993036,0.00026164311878601465 +/- 0.0002616431187860146,-0.009419152276295107 +/- 0.0040194378586439665
