,hrv_svd_entropy,hrv_entropy,hrv_n_sign_changes,hrv_std,hrv_ptp,hrv_iqr,hrv_min,hrv_n_below_mean,hrv_kurtosis,hrv_energy,hrv_n_above_mean,hrv_skewness,hrv_pct_5,hrv_peaks,hrv_mean,hrv_sum,hrv_iqr_5_95,hrv_perm_entropy,hrv_rms,hrv_max,hrv_pct_95,hrv_lineintegral
0,0.0027243589743589647 +/- 0.0012964381516572174,0.005074786324786307 +/- 0.001269750461966311,0.0 +/- 0.0,0.0008547008547008517 +/- 0.0006410256410256387,0.009829059829059794 +/- 0.001222812301523457,0.00512820512820511 +/- 0.0005447670420505093,0.0034188034188034067 +/- 0.0013765062742227647,0.0003739316239316115 +/- 0.0007941276040234418,0.0016025641025640969 +/- 0.0008275605440614109,0.001388888888888884 +/- 0.0011992491624275411,0.00026709401709400503 +/- 0.000801282051282067,0.005929487179487158 +/- 0.0014423076923076872,-0.00395299145299155 +/- 0.0009313886631497133,0.0015491452991452936 +/- 0.0005039519835500305,-0.000160256410256443 +/- 0.0007573422477969296,0.00042735042735042583 +/- 0.0006672006408545273,0.006356837606837584 +/- 0.0006520595948575673,0.010897435897435859 +/- 0.0007994994416183607,0.0019230769230769162 +/- 0.0008344283841780584,0.0036324786324786196 +/- 0.0010895340841010188,0.0022435897435897356 +/- 0.0010358290293624598,0.008974358974358942 +/- 0.002066140983527099
