,hrv_svd_entropy,hrv_entropy,hrv_n_sign_changes,hrv_std,hrv_ptp,hrv_iqr,hrv_min,hrv_n_below_mean,hrv_kurtosis,hrv_energy,hrv_n_above_mean,hrv_skewness,hrv_pct_5,hrv_peaks,hrv_mean,hrv_sum,hrv_iqr_5_95,hrv_perm_entropy,hrv_rms,hrv_max,hrv_pct_95,hrv_lineintegral
0,0.012917485265225903 +/- 0.0049314431817183675,0.0015717092337917183 +/- 0.0016260260665271896,0.0 +/- 0.0,-0.00034381139489196854 +/- 0.0010314341846758158,-0.001817288801571726 +/- 0.0031682619691296796,-0.0024557956777996326 +/- 0.001568636485527639,-0.004862475442043235 +/- 0.003551661333947127,-0.005402750491159158 +/- 0.0006589591289292115,-0.005550098231827128 +/- 0.0009835454024803678,-0.005992141453831057 +/- 0.0011371156093114146,-0.00623772102161102 +/- 0.0013549228118009448,-0.007023575638506885 +/- 0.0016148607291526062,-0.007072691552062882 +/- 0.0016170999639640745,-0.007318271119842834 +/- 0.0013261296660117916,-0.007956777996070752 +/- 0.0019123695809363263,-0.008005893909626716 +/- 0.0015066661738878122,-0.008153241650294718 +/- 0.002848722986247527,-0.008742632612966617 +/- 0.0011581361613508358,-0.009381139489194511 +/- 0.001017304281788214,-0.013752455795677831 +/- 0.0023759109277893455,-0.01404715127701377 +/- 0.003643857955008124,-0.023084479371316323 +/- 0.002830031491333594
