,hrv_ptp,hrv_lineintegral,hrv_entropy,hrv_svd_entropy,hrv_iqr,hrv_max,hrv_std,hrv_mean,hrv_rms,hrv_n_above_mean,hrv_iqr_5_95,hrv_kurtosis,hrv_skewness,hrv_perm_entropy,hrv_n_below_mean,hrv_n_sign_changes,hrv_sum,hrv_pct_95,hrv_pct_5,hrv_peaks,hrv_min,hrv_energy
0,0.016622127204703397 +/- 0.003659875642067352,0.058898984500267246 +/- 0.002805858845196503,0.0068412613575628 +/- 0.0010635889226153043,0.016568679850347413 +/- 0.006046877872252682,0.13089257081774452 +/- 0.006508518521766991,0.11154462854088724 +/- 0.004063756687390765,0.005665419561731733 +/- 0.000834874364073399,0.0017637626937466622 +/- 0.0005371392635553647,0.0 +/- 0.0,-5.3447354355962154e-05 +/- 0.00016034206306788645,0.0052912880812400085 +/- 0.0017310673159488768,0.006734366648850898 +/- 0.0024747914276408833,-0.000534473543559566 +/- 0.0032246078308922135,0.0012827365045430471 +/- 0.0024977704854191084,0.004649919828968474 +/- 0.0018676007706740912,0.0 +/- 0.0,0.0 +/- 0.0,0.045804382683057185 +/- 0.0026406455001679644,0.07210048102618921 +/- 0.007929145143426365,0.0 +/- 0.0,-0.0234099412079102 +/- 0.0037321411544834083,0.0 +/- 0.0
