,hrv_ptp,hrv_lineintegral,hrv_entropy,hrv_svd_entropy,hrv_iqr,hrv_max,hrv_std,hrv_mean,hrv_rms,hrv_n_above_mean,hrv_iqr_5_95,hrv_kurtosis,hrv_skewness,hrv_perm_entropy,hrv_n_below_mean,hrv_n_sign_changes,hrv_sum,hrv_pct_95,hrv_pct_5,hrv_peaks,hrv_min,hrv_energy
0,-0.005277044854881318 +/- 0.002669996969007585,0.1039577836411609 +/- 0.005191925646965235,0.019313984168865393 +/- 0.0024205477448400623,0.007335092348284921 +/- 0.004042712343070141,0.10079155672823215 +/- 0.004221635883905013,0.030765171503957734 +/- 0.004364661632032123,-0.005013192612137252 +/- 0.0009801675789449624,0.004591029023746673 +/- 0.0008192176620717655,0.004168865435356162 +/- 0.0022813684771733306,0.0034300791556727715 +/- 0.001113193831647984,0.005277044854881219 +/- 0.0017660369953225873,0.0025857519788917926 +/- 0.001344352422465126,-0.003535620052770494 +/- 0.0023723236720832722,0.007282321899736111 +/- 0.002381111171013929,-0.000949868073878668 +/- 0.0014509474495902443,0.0 +/- 0.0,0.0 +/- 0.0,0.008021108179419489 +/- 0.003020387972824112,0.0012137203166226684 +/- 0.0032189973614775566,-0.01361477572559372 +/- 0.0017941952506596091,0.01087071240105536 +/- 0.006642372127729635,-0.006015831134564697 +/- 0.0023026305255167876
