,hrv_svd_entropy,hrv_entropy,hrv_n_sign_changes,hrv_std,hrv_ptp,hrv_iqr,hrv_min,hrv_n_below_mean,hrv_kurtosis,hrv_energy,hrv_n_above_mean,hrv_skewness,hrv_pct_5,hrv_peaks,hrv_mean,hrv_sum,hrv_iqr_5_95,hrv_perm_entropy,hrv_rms,hrv_max,hrv_pct_95,hrv_lineintegral
0,-0.0036878674505611887 +/- 0.0027195198788259817,-0.0003206841261357729 +/- 0.0007249951879342851,0.0 +/- 0.0,-0.0013361838588989983 +/- 0.0011525311947005689,-0.0014965259219668846 +/- 0.0018172100481026283,0.002672367717797963 +/- 0.0016731668458042305,0.005024051309460165 +/- 0.0017918818401112032,0.0017103153393907 +/- 0.0014888710077161004,0.00577231427044359 +/- 0.0019681403142193447,-0.000427578834847675 +/- 0.0012140905068520117,0.004649919828968463 +/- 0.001821135760278028,0.0018706574024585532 +/- 0.002003384801068023,0.00016034206306787536 +/- 0.00143513859776564,0.0051309460181720775 +/- 0.001356341800154949,0.006413682522715114 +/- 0.0012420042799168411,0.002672367717797963 +/- 0.0016386648548109115,0.0040085515766969506 +/- 0.0020457145065745147,-0.0004275788348476861 +/- 0.0010635889226152941,0.00085515766969535 +/- 0.0014578494598595328,-0.014110101549973275 +/- 0.0029584933197430168,-0.013842864778193497 +/- 0.001132529134175146,-0.0052378407268840466 +/- 0.002816021351645011
