,hrv_rms,hrv_pct_95,hrv_pct_5,hrv_iqr_5_95,hrv_svd_entropy,hrv_entropy,hrv_lineintegral,hrv_mean,hrv_sum,hrv_min,hrv_perm_entropy,hrv_n_above_mean,hrv_n_below_mean,hrv_energy,hrv_kurtosis,hrv_max,hrv_skewness,hrv_n_sign_changes,hrv_peaks,hrv_iqr,hrv_std,hrv_ptp
0,0.3162479957242116 +/- 0.008524978678773432,0.0849278460716194 +/- 0.0067709592649135685,0.1321753073222875 +/- 0.004774796511595705,-0.009246392303581008 +/- 0.0010432507373566756,0.03826830571886687 +/- 0.004980651098758621,0.004863709246392278 +/- 0.0019337308941876465,0.1918760021378941 +/- 0.005651283757514189,0.4384286477819347 +/- 0.006242367272057458,0.4384286477819347 +/- 0.006242367272057458,0.2804917156600748 +/- 0.005475680801652891,-0.009246392303581019 +/- 0.000957588074140507,0.004543025120256494 +/- 0.0014191253925549734,-0.001175841795831134 +/- 0.001686770052170997,0.14035275253874926 +/- 0.007837649505001957,-0.001977552111170555 +/- 0.0006346521692697822,0.26472474612506675 +/- 0.004541767361339791,-0.0024585783003741703 +/- 0.0009318864657489312,0.0 +/- 0.0,-0.00042757883484769723 +/- 0.0003206841261357729,0.018813468733297666 +/- 0.0023758536366534446,0.06873329770176372 +/- 0.005286697175362152,-0.00700160342063072 +/- 0.001977552111170512
