,hrv_rms,hrv_pct_95,hrv_pct_5,hrv_iqr_5_95,hrv_svd_entropy,hrv_entropy,hrv_lineintegral,hrv_mean,hrv_sum,hrv_min,hrv_perm_entropy,hrv_n_above_mean,hrv_n_below_mean,hrv_energy,hrv_kurtosis,hrv_max,hrv_skewness,hrv_n_sign_changes,hrv_peaks,hrv_iqr,hrv_std,hrv_ptp
0,0.3304027504911592 +/- 0.005517840083238492,0.12283889980353639 +/- 0.004630721680354436,0.09631630648330063 +/- 0.0047490288317240835,0.0834479371316307 +/- 0.004278726262234227,0.0802554027504912 +/- 0.005381275412496003,0.07426326129666018 +/- 0.0027062823799520277,0.047151277013752525 +/- 0.01257981186136121,0.04351669941060908 +/- 0.006162824024109279,0.04351669941060908 +/- 0.006162824024109279,0.03334970530451873 +/- 0.0073655858964025555,0.022691552062868426 +/- 0.00205818534771679,0.018811394891945044 +/- 0.0022080321014724233,0.005402750491159203 +/- 0.00218552018283761,0.0028978388998035843 +/- 0.00602526354127791,0.0020628683693517226 +/- 0.0010715827224593143,0.0012770137524558468 +/- 0.006457201740489111,4.9115913556052604e-05 +/- 0.00208901476602522,0.0 +/- 0.0,-0.0014734774066797241 +/- 0.0006589591289291948,-0.03762278978388992 +/- 0.004747758732257193,-0.039047151277013706 +/- 0.0024086836611471956,-0.03963654223968559 +/- 0.004167912873001333
