,hrv_ptp,hrv_lineintegral,hrv_entropy,hrv_svd_entropy,hrv_iqr,hrv_max,hrv_std,hrv_mean,hrv_rms,hrv_n_above_mean,hrv_iqr_5_95,hrv_kurtosis,hrv_skewness,hrv_perm_entropy,hrv_n_below_mean,hrv_n_sign_changes,hrv_sum,hrv_pct_95,hrv_pct_5,hrv_peaks,hrv_min,hrv_energy
0,0.0099358974358974 +/- 0.0024150971272344605,0.05336538461538455 +/- 0.0038256964251696477,0.01372863247863243 +/- 0.0011956746413247495,0.018162393162393098 +/- 0.005195648040934951,0.03226495726495724 +/- 0.002767485864741184,-0.020459401709401748 +/- 0.0036313000853327513,-0.024732905982906006 +/- 0.0027452275977627246,0.04545940170940166 +/- 0.0034408510502538163,-0.0009615384615384581 +/- 0.00021367521367521292,0.00021367521367521292 +/- 0.0002616976220922189,0.014903846153846101 +/- 0.0028811509743935366,0.0028846153846153744 +/- 0.0006410256410256387,0.0045405982905982745 +/- 0.002928305571296089,-0.008119658119658202 +/- 0.0025259808584480446,0.00021367521367521292 +/- 0.00035434025537984913,0.0 +/- 0.0,-0.01105769230769238 +/- 0.001265247786573394,0.020779914529914456 +/- 0.002968951545211582,-0.005929487179487258 +/- 0.0028712296261488735,-0.0003205128205128416 +/- 0.0010737046603761973,0.020886752136752063 +/- 0.004349287984900599,0.003044871794871784 +/- 0.0010149572649572614
