,hrv_svd_entropy,hrv_entropy,hrv_n_sign_changes,hrv_std,hrv_ptp,hrv_iqr,hrv_min,hrv_n_below_mean,hrv_kurtosis,hrv_energy,hrv_n_above_mean,hrv_skewness,hrv_pct_5,hrv_peaks,hrv_mean,hrv_sum,hrv_iqr_5_95,hrv_perm_entropy,hrv_rms,hrv_max,hrv_pct_95,hrv_lineintegral
0,-0.018416886543535606 +/- 0.0049302964388902885,-0.009498680738786281 +/- 0.0016519763422161997,0.0 +/- 0.0,-0.012612137203166207 +/- 0.0018348642375423533,-0.011345646437994706 +/- 0.0014595584892811973,-0.009709762532981525 +/- 0.002397428325403792,-0.018891820580474915 +/- 0.002160368283953432,0.0015303430079155688 +/- 0.0014822767182256647,-0.0035356200527704275 +/- 0.00241882145358647,-0.002163588390501314 +/- 0.0012807030184181227,0.0019525065963060695 +/- 0.001356724024504755,0.005963060686015842 +/- 0.0022886805743748046,-0.012928759894459107 +/- 0.0014403529355098855,0.004907651715039585 +/- 0.0009155330645328616,-0.0006860158311345454 +/- 0.0012936834482460526,0.00010554089709763348 +/- 0.0013097280892866144,-0.010184696569920848 +/- 0.001336041044978604,-0.002849604221635893 +/- 0.001006795990941379,0.003852242744063328 +/- 0.0007481502310689935,-0.013984168865435343 +/- 0.0022043903508396114,-0.011715039577836395 +/- 0.0018701894613899134,-0.013720316622691275 +/- 0.0022138445343961185
