,hrv_rms,hrv_pct_95,hrv_pct_5,hrv_iqr_5_95,hrv_svd_entropy,hrv_entropy,hrv_lineintegral,hrv_mean,hrv_sum,hrv_min,hrv_perm_entropy,hrv_n_above_mean,hrv_n_below_mean,hrv_energy,hrv_kurtosis,hrv_max,hrv_skewness,hrv_n_sign_changes,hrv_peaks,hrv_iqr,hrv_std,hrv_ptp
0,0.1682017543859649 +/- 0.01083752759917645,0.22850877192982458 +/- 0.004618298177336098,0.20932017543859655 +/- 0.006024717924480782,0.06474780701754393 +/- 0.003972038527780697,0.045394736842105286 +/- 0.002134640606790756,0.026480263157894767 +/- 0.001851901946716508,0.04797149122807022 +/- 0.007601658236766466,0.3248355263157895 +/- 0.008710896497937734,0.3248355263157895 +/- 0.008710896497937734,0.09939692982456143 +/- 0.007553264804740148,0.00466008771929829 +/- 0.001413793526121456,0.03618421052631585 +/- 0.00424669226557831,0.02346491228070178 +/- 0.004411929723405856,0.02779605263157898 +/- 0.005681951525478599,-0.00016447368421048658 +/- 0.0005509800230877417,0.08815789473684216 +/- 0.008499752182580483,0.005811403508771984 +/- 0.001324895391841511,0.0 +/- 0.0,0.0010416666666666964 +/- 0.00045540701002841615,0.00811403508771934 +/- 0.0016951343019452163,0.03267543859649128 +/- 0.005190701920414315,0.01836622807017547 +/- 0.0013706140350877138
