,hrv_svd_entropy,hrv_entropy,hrv_n_sign_changes,hrv_std,hrv_ptp,hrv_iqr,hrv_min,hrv_n_below_mean,hrv_kurtosis,hrv_energy,hrv_n_above_mean,hrv_skewness,hrv_pct_5,hrv_peaks,hrv_mean,hrv_sum,hrv_iqr_5_95,hrv_perm_entropy,hrv_rms,hrv_max,hrv_pct_95,hrv_lineintegral
0,0.0034273079049198297 +/- 0.0025548302948128886,-0.0003869541182974001 +/- 0.00113423352839597,0.0 +/- 0.0,0.0007739082365948002 +/- 0.0008273427057543226,0.0010503040353786574 +/- 0.0016107022978809728,-0.0021558872305140865 +/- 0.0010618779829905175,-0.005306799336650059 +/- 0.0008634880791494327,0.0007186290768380288 +/- 0.0008217837892381668,0.0001105583195135429 +/- 0.000982663838288065,-0.001105583195135429 +/- 0.0011328856568225045,-0.0032061912658927437 +/- 0.0014158373106540232,-0.0004422332780541716 +/- 0.0014158373106540232,-0.0030403537866224295 +/- 0.0013139706273084199,-0.0003869541182974001 +/- 0.0009904075659020917,-0.0009397457158651146 +/- 0.0009266475740320692,0.0 +/- 0.0009888636716416936,0.000497512437810943 +/- 0.001032699927709747,0.006522940851299031 +/- 0.0018466880142056373,-0.003593145384190144 +/- 0.0010561068642643842,-0.0055279159756771445 +/- 0.003261001924544513,-0.008789386401326659 +/- 0.0014297973638891658,-0.0025428413488114863 +/- 0.0016059523544868861
