,hrv_ptp,hrv_lineintegral,hrv_entropy,hrv_svd_entropy,hrv_iqr,hrv_max,hrv_std,hrv_mean,hrv_rms,hrv_n_above_mean,hrv_iqr_5_95,hrv_kurtosis,hrv_skewness,hrv_perm_entropy,hrv_n_below_mean,hrv_n_sign_changes,hrv_sum,hrv_pct_95,hrv_pct_5,hrv_peaks,hrv_min,hrv_energy
0,0.0072688401924104196 +/- 0.0036422715205560122,0.04799572421165149 +/- 0.007759260050864554,0.003527525387493291 +/- 0.0013978296986234312,0.006787814003206794 +/- 0.0035456992604216016,-0.0057188669160876835 +/- 0.002985885135962249,0.10326028861571346 +/- 0.007420525661917108,0.006413682522715092 +/- 0.0008943452982726689,0.000694815606627408 +/- 0.0011223944414751295,-0.00026723677177984404 +/- 0.0011770558816432298,0.0016034206306787535 +/- 0.0010953448173126159,0.009353287012292832 +/- 0.0012477410507673616,0.0028861571352217564 +/- 0.0020865014747133265,-0.003527525387493358 +/- 0.00290981455666836,-0.008551576696953556 +/- 0.0013308283910196377,0.0019775521111704553 +/- 0.0006781709000774653,0.0 +/- 0.0,-0.005398182789951955 +/- 0.0020204231075826576,0.04329235702832705 +/- 0.004153791390213874,0.038482095136290716 +/- 0.0036797251690130236,0.002298236237306228 +/- 0.00041743718203667745,0.040619989310529084 +/- 0.006701198511451598,0.002298236237306206 +/- 0.0010432507373566672
