,scr_sum,scl_pct_95,scl_iqr,scl_pct_5,scr_lineintegral,scr_iqr,scr_svd_entropy,scl_perm_entropy,scl_std,scl_n_below_mean,scl_sum,scr_n_below_mean,scl_rms,scl_skewness,scr_rms,scl_kurtosis,scr_n_above_mean,scl_ptp,scr_energy,scr_n_sign_changes,scl_peaks,scl_iqr_5_95,scr_peaks,scl_n_sign_changes,scr_pct_5,scr_min,scl_n_above_mean,scr_entropy,scr_skewness,scr_ptp,scr_iqr_5_95,scr_perm_entropy,scr_kurtosis,scr_pct_95,scr_mean,scl_mean,scr_std,scl_svd_entropy,scr_max,scl_lineintegral,scl_min,scl_energy,scl_max,scl_entropy
0,0.05372297838270621 +/- 0.003929668916511776,0.02886309047237795 +/- 0.006493214300140072,0.027622097678142575 +/- 0.002892296536139047,0.01873498799039237 +/- 0.004333085389186495,0.016813450760608528 +/- 0.002897832036966178,0.01581265012009613 +/- 0.002745916835811442,0.013090472377902373 +/- 0.003011994284383769,0.008526821457165767 +/- 0.0030699631016874143,0.00740592473979188 +/- 0.00363939333092617,0.005204163330664568 +/- 0.002170607159603853,0.0034827862289832255 +/- 0.0020179476639116973,0.0034027221777422345 +/- 0.0011216113471674628,0.0026821457165733032 +/- 0.0013640292263731547,0.002241793434747852 +/- 0.0018708280937626903,0.0021216973578863764 +/- 0.0009137479752212243,0.0018014411529223896 +/- 0.0010008006405124248,0.0014811849479584361 +/- 0.0007606084867894375,0.0011208967173739314 +/- 0.0022912871130911397,0.0006004803843075113 +/- 0.0006516741631745587,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0002802241793434468 +/- 0.000801640688330715,-0.0003602882305844601 +/- 0.00012009607686148671,-0.0003602882305844601 +/- 0.00012009607686148672,-0.0006805444355484247 +/- 0.0006710590317950306,-0.0010008006405123782 +/- 0.0012306185867845703,-0.0013210568454763538 +/- 0.000840672538030407,-0.0015212169735788316 +/- 0.001325295865271938,-0.002241793434747741 +/- 0.0016032813766613855,-0.0022818254603682473 +/- 0.0022220478921341665,-0.004763811048839018 +/- 0.0032789625908286974,-0.004923939151321011 +/- 0.0014549865368603994,-0.0054043234587669575 +/- 0.002315291231532628,-0.005524419535628456 +/- 0.0013008868542251485,-0.005964771817453929 +/- 0.0022249308617438256,-0.008887109687750161 +/- 0.0025807464309505392,-0.015492393915132052 +/- 0.001993980689417499,-0.02193755004003196 +/- 0.0051819443155434585,-0.022257806244995938 +/- 0.0025520220096892214,-0.0464771817453963 +/- 0.004423312399785305,-0.05724579663730982 +/- 0.005412471987559849
