,scl_mean,scl_max,scr_lineintegral,scl_ptp,scl_min,scl_lineintegral,scl_std,scr_sum,scr_mean,scl_iqr,scl_energy,scr_n_sign_changes,scr_max,scr_std,scr_ptp,scl_n_below_mean,scl_n_above_mean,scr_kurtosis,scl_skewness,scl_entropy,scr_pct_5,scr_min,scl_n_sign_changes,scl_peaks,scr_peaks,scr_n_below_mean,scr_n_above_mean,scr_energy,scr_skewness,scr_pct_95,scr_iqr_5_95,scr_iqr,scl_kurtosis,scr_entropy,scl_iqr_5_95,scr_rms,scr_perm_entropy,scl_perm_entropy,scl_sum,scl_pct_5,scr_svd_entropy,scl_svd_entropy,scl_pct_95,scl_rms
0,0.008808493904836767 +/- 0.003685528749936287,0.007392843098702295 +/- 0.0020718741442893396,0.06574911521824614 +/- 0.006463446578467744,0.006724341329138794 +/- 0.0034481692157196852,0.003499803381832456 +/- 0.001198564738822504,-0.0018875344081793477 +/- 0.0012899110866580175,-3.3306690738754695e-17 +/- 0.0004652835063389497,0.003971686983877287 +/- 0.002581320241018685,0.003971686983877287 +/- 0.002581320241018685,0.002044828942194232 +/- 0.0022780571542210305,0.0 +/- 0.0,0.00031458906802986906 +/- 0.0013018439132714808,-0.002359418010224157 +/- 0.0011531953046492488,0.04223358238301217 +/- 0.004709651567937039,-0.002909948879276447 +/- 0.0012460070403267842,0.00015729453401491789 +/- 0.0006856309781424564,0.00015729453401491789 +/- 0.0006856309781424564,-0.0018875344081793366 +/- 0.001265707977934043,3.9323633503707266e-05 +/- 0.00027526543452614116,-0.02040896578843887 +/- 0.003870732132828244,0.00035391270153356524 +/- 0.00011797090051118841,3.932363350372947e-05 +/- 0.00011797090051118843,0.002634683444750263 +/- 0.0012808885155251488,0.0 +/- 0.0,0.0007471490365709377 +/- 0.0006205164702343466,0.000393236335037328 +/- 0.0007034425410931364,0.000393236335037328 +/- 0.0007034425410931364,7.864726700744784e-05 +/- 0.00042352849446593207,0.0008257963035784189 +/- 0.001172477508130206,-0.0010224144710971439 +/- 0.0010132991527113696,-0.0012190326386158357 +/- 0.0011592137611469656,-0.0016122689736531859 +/- 0.001017107129876348,-0.0003932363350373835 +/- 0.002168155525299298,-0.0009044435705859554 +/- 0.0022108836487409345,-0.0008651199370822149 +/- 0.0006532932648775482,-0.0018088871411718554 +/- 0.001028446467213691,-0.0012976799056233057 +/- 0.0017413755269747905,-0.0025167125442391303 +/- 0.0020143528863335734,-0.0042076287848997525 +/- 0.0011267439073452128,-0.0028706252457727397 +/- 0.003242948316165034,0.02622886354699172 +/- 0.005835420520732452,0.17715296893432955 +/- 0.007515342058048114,-0.0007864726700747449 +/- 0.003382746860811106,-0.005544632324026766 +/- 0.0011855928770492723
