,scr_svd_entropy,scr_sum,scr_std,scl_svd_entropy,scl_max,scl_kurtosis,scr_lineintegral,scr_energy,scr_entropy,scr_mean,scl_pct_95,scr_min,scr_perm_entropy,scr_n_sign_changes,scl_n_sign_changes,scl_peaks,scr_peaks,scl_n_above_mean,scl_perm_entropy,scl_n_below_mean,scl_skewness,scr_pct_5,scr_iqr,scl_mean,scr_pct_95,scr_iqr_5_95,scr_kurtosis,scr_n_above_mean,scr_max,scl_entropy,scr_skewness,scr_rms,scr_ptp,scr_n_below_mean,scl_min,scl_energy,scl_std,scl_rms,scl_sum,scl_iqr_5_95,scl_lineintegral,scl_iqr,scl_pct_5,scl_ptp
0,-0.0011783827712312344 +/- 0.0023444732607479225,0.003900853311661889 +/- 0.002008810580139502,-0.005729378301503463 +/- 0.0010509969245329352,0.0092238927265339 +/- 0.002040209705100903,-0.01759447379114183 +/- 0.0022333857917369014,0.003657049979683036 +/- 0.0013353658451974917,0.013368549370174699 +/- 0.00391205387785265,0.002275497765136103 +/- 0.0010470620663734504,-0.0006501422186103167 +/- 0.0006847744634844725,0.007720438845997546 +/- 0.0027014660932295326,-0.02998780983340108 +/- 0.002429892952088744,0.00024380333197885352 +/- 0.0010311724941446177,0.003494514425030448 +/- 0.0012217225825577487,-8.126777732628821e-05 +/- 0.00024380333197886463,-0.0002844372206420087 +/- 0.0004825006943127849,0.0 +/- 0.0,0.0 +/- 0.0,-0.0026818366517675995 +/- 0.001312921123234747,-0.0007720438845997601 +/- 0.0007142785790835976,-0.002072328321820427 +/- 0.0010509969245329292,0.0001219016659894101 +/- 0.001272690756876544,0.00434782608695653 +/- 0.0007503529180259631,-0.02060138155221457 +/- 0.0013110333852012874,-0.02023567655424625 +/- 0.0019723138723302075,-0.004672897196261705 +/- 0.001300919186800664,-0.006501422186103223 +/- 0.001541947660382807,-0.0009752133279155029 +/- 0.0017448931778613543,0.0028443722064201205 +/- 0.0011916195285343637,0.0017878911011783628 +/- 0.0019162659280864173,-0.005363673303535177 +/- 0.0026633026587848762,0.0002844372206420087 +/- 0.0009095095199349396,-0.010402275497765146 +/- 0.0018814850715628347,-0.00020316944331575382 +/- 0.0015763644649549673,0.0024786672084518456 +/- 0.0013409183258838043,-0.022308004876066656 +/- 0.0017377817781668301,-0.012230800487606663 +/- 0.0019860787338236378,0.001097114993904902 +/- 0.0014543299608429955,-0.024949207639171078 +/- 0.001606966268450656,-0.011865095489638378 +/- 0.0018954740007623818,0.001625355546525764 +/- 0.000832746913121443,0.00727346607070295 +/- 0.001424506147335081,0.020195042665583075 +/- 0.00113556998069744,-0.022145469321414056 +/- 0.0021366626290345164,0.0012596505485574672 +/- 0.0010971149939048906
