,scr_svd_entropy,scr_sum,scr_std,scl_svd_entropy,scl_max,scl_kurtosis,scr_lineintegral,scr_energy,scr_entropy,scr_mean,scl_pct_95,scr_min,scr_perm_entropy,scr_n_sign_changes,scl_n_sign_changes,scl_peaks,scr_peaks,scl_n_above_mean,scl_perm_entropy,scl_n_below_mean,scl_skewness,scr_pct_5,scr_iqr,scl_mean,scr_pct_95,scr_iqr_5_95,scr_kurtosis,scr_n_above_mean,scr_max,scl_entropy,scr_skewness,scr_rms,scr_ptp,scr_n_below_mean,scl_min,scl_energy,scl_std,scl_rms,scl_sum,scl_iqr_5_95,scl_lineintegral,scl_iqr,scl_pct_5,scl_ptp
0,-0.004612159329140453 +/- 0.0015000875320753469,-0.0005031446540880613 +/- 0.0017965857681868614,-0.006666666666666654 +/- 0.0014088299887976068,-0.0029350104821802892 +/- 0.002704321257290899,-0.005995807127882602 +/- 0.0016565824960283852,-0.002851153039832266 +/- 0.0008343710164416265,0.011823899371069202 +/- 0.0019104043186405936,-0.0015932914046121627 +/- 0.0006708595387840743,-0.00037735849056603766 +/- 0.00043774870058325857,-0.002767295597484276 +/- 0.0010473791192282425,-0.000796645702306098 +/- 0.001562653681642281,-0.0009643605870020888 +/- 0.0004213784327514058,-0.0002096436058700246 +/- 0.0007078382815989317,0.0 +/- 0.0,-0.0004612159329140386 +/- 0.0002935010482180462,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006708595387840633 +/- 0.0009957519569843219,-0.0025157232704402623 +/- 0.0010440167377768431,-0.0019706498951782003 +/- 0.0007512147952691375,0.00012578616352201255 +/- 0.0010941709308763176,-0.0018029350104821762 +/- 0.0012013877385236293,0.005031446540880502 +/- 0.0014524535073952942,0.00796645702306079 +/- 0.0021705960764016397,-0.009182389937106928 +/- 0.0015738636795910668,-0.008092243186582814 +/- 0.0016459359686700505,0.0033962264150943387 +/- 0.0013579987203942553,-0.0005031446540880391 +/- 0.001167999016954649,-0.005492662473794552 +/- 0.001617927159880478,-0.014884696016771493 +/- 0.0021806966245611417,0.00020964360587001353 +/- 0.0012752122705027699,-0.00452830188679243 +/- 0.0016750510989885195,-0.0017610062893081645 +/- 0.0009337969581266275,0.00020964360587001353 +/- 0.001097379650172099,-0.0024318658280922502 +/- 0.001964842685762677,0.002348008385744227 +/- 0.0020812869846525655,-0.008595387840670854 +/- 0.0021482077077483613,0.0009643605870020888 +/- 0.0015581471007179905,-0.006960167714884691 +/- 0.0014669061370679909,-0.007211740041928705 +/- 0.0018638248025905815,-0.00155136268343814 +/- 0.001808776067934832,0.0019287211740041887 +/- 0.0028449803695911593,-0.005031446540880502 +/- 0.0027366320959464415,-0.006792452830188689 +/- 0.0015998980317265315
