,scl_mean,scl_max,scr_lineintegral,scl_ptp,scl_min,scl_lineintegral,scl_std,scr_sum,scr_mean,scl_iqr,scl_energy,scr_n_sign_changes,scr_max,scr_std,scr_ptp,scl_n_below_mean,scl_n_above_mean,scr_kurtosis,scl_skewness,scl_entropy,scr_pct_5,scr_min,scl_n_sign_changes,scl_peaks,scr_peaks,scr_n_below_mean,scr_n_above_mean,scr_energy,scr_skewness,scr_pct_95,scr_iqr_5_95,scr_iqr,scl_kurtosis,scr_entropy,scl_iqr_5_95,scr_rms,scr_perm_entropy,scl_perm_entropy,scl_sum,scl_pct_5,scr_svd_entropy,scl_svd_entropy,scl_pct_95,scl_rms
0,0.02976939203354294 +/- 0.0036648676534024554,0.023018867924528275 +/- 0.0025740956776806206,0.026079664570230553 +/- 0.0026103786023100165,0.013794549266247347 +/- 0.0013708832473184082,0.004947589098532446 +/- 0.001090146750524098,-0.016184486373165673 +/- 0.0010640316595764844,-0.001928721174004222 +/- 0.00042759073489247374,0.0041509433962263805 +/- 0.0006061564903480565,0.0041509433962263805 +/- 0.0006061564903480565,0.01052410901467502 +/- 0.000606156490348048,0.0 +/- 0.0,-0.0004192872117400936 +/- 0.001044016737776834,-0.011278825995807184 +/- 0.0009824213428813505,0.020251572327044 +/- 0.0019759952482932006,-0.011153039832285161 +/- 0.0010132533311190586,-0.0016352201257862076 +/- 0.0013962956650185778,-0.0016352201257862076 +/- 0.0013962956650185778,0.0023480083857442048 +/- 0.0009031722946976153,-0.0010062893081761338 +/- 0.0012180997103844037,0.0040251572327043685 +/- 0.002489026763883562,0.0 +/- 0.0,0.0 +/- 0.0,-0.001844863731656232 +/- 0.0018004956439064052,0.0 +/- 0.0,0.0 +/- 0.0,-0.00016771488469606853 +/- 0.0003354297693920538,-0.00016771488469606853 +/- 0.0003354297693920538,0.0 +/- 0.0,0.0010062893081760672 +/- 0.001047379119228248,-0.003689727463312398 +/- 0.000523689559614132,-0.00377358490566041 +/- 0.0006495569553387773,-0.0032285115303983592 +/- 0.0004612159329140326,0.005157232704402481 +/- 0.0019759952482931893,0.002138364779874169 +/- 0.0014335698949500028,-0.006121593291404648 +/- 0.0009031722946976225,-0.015807127882599647 +/- 0.0009931001494613745,-0.00016771488469604633 +/- 0.0027634812667981573,-0.004150943396226459 +/- 0.0012916496268972249,-0.015220125786163585 +/- 0.001286193849071522,-0.03882599580712796 +/- 0.001288242473437079,0.029979035639412954 +/- 0.0028079724361011584,0.14704402515723264 +/- 0.01068656096061628,-0.05488469601677155 +/- 0.0028894334849509434,-0.024989517819706552 +/- 0.0015822190577872801
