,scl_mean,scl_max,scr_lineintegral,scl_ptp,scl_min,scl_lineintegral,scl_std,scr_sum,scr_mean,scl_iqr,scl_energy,scr_n_sign_changes,scr_max,scr_std,scr_ptp,scl_n_below_mean,scl_n_above_mean,scr_kurtosis,scl_skewness,scl_entropy,scr_pct_5,scr_min,scl_n_sign_changes,scl_peaks,scr_peaks,scr_n_below_mean,scr_n_above_mean,scr_energy,scr_skewness,scr_pct_95,scr_iqr_5_95,scr_iqr,scl_kurtosis,scr_entropy,scl_iqr_5_95,scr_rms,scr_perm_entropy,scl_perm_entropy,scl_sum,scl_pct_5,scr_svd_entropy,scl_svd_entropy,scl_pct_95,scl_rms
0,0.04691565253881667 +/- 0.005585458038430491,0.16210658833403277 +/- 0.007166005944559818,0.15077633235417542 +/- 0.005522839705841837,0.08686529584557284 +/- 0.005862945596835256,-0.013260595887536674 +/- 0.0029862269197914034,-0.09181703734788078 +/- 0.0032167466045718417,-0.04817456986991183 +/- 0.0023649186409744672,-0.07549307595467894 +/- 0.002442934045795695,-0.07549307595467894 +/- 0.002442934045795695,0.06026017624842639 +/- 0.005596167210464014,0.06961812840956781 +/- 0.0020338431919517887,0.000545530843474673 +/- 0.0014901620566147669,-0.0747796894670583 +/- 0.0028075079620105176,0.1109945446915653 +/- 0.006078976219038687,-0.07436005035669321 +/- 0.0030423111977157876,0.0037767519932858096 +/- 0.0009751531715167737,0.0037767519932858096 +/- 0.0009751531715167737,0.0007553503986572063 +/- 0.001024469627841695,0.0009232060428032374 +/- 0.0008350712858637169,-0.02559798573227019 +/- 0.0024252091106672035,-0.00046160302140154654 +/- 0.001000995421055547,-0.00012589173310949552 +/- 0.0007034433325321186,0.0011330255979857817 +/- 0.00042173208649269573,0.016785564414603472 +/- 0.002089785916573856,-0.03839697859840533 +/- 0.0037872284405769106,0.00016785564414608655 +/- 0.0004672903367880946,0.00016785564414608655 +/- 0.0004672903367880946,-0.006042803189257218 +/- 0.0011749895090222427,0.0018464120856064303 +/- 0.00042794960248365813,-0.04003357112882917 +/- 0.00283497201075193,-0.040537138061267276 +/- 0.0023379585861828217,-0.051657574485942034 +/- 0.0024787141293533023,0.007175828787243011 +/- 0.0023623110272828454,-0.0014267729752412528 +/- 0.0024483343929189677,-0.017498950902224066 +/- 0.0017509564452392028,0.10793117918590016 +/- 0.00560119973595084,-0.0006294586655475776 +/- 0.0024843911230575983,0.003944607637431851 +/- 0.0013688213537809374,0.006084767100293764 +/- 0.0031972534869996595,0.1918590012589174 +/- 0.0048605731382527235,0.05123793537557705 +/- 0.005178591462275354,0.11586235837180028 +/- 0.004466545331481463,0.12501049097775918 +/- 0.0052995950609812294,-0.020100713386487577 +/- 0.0026303707837540473
