,scr_sum,scl_pct_95,scl_iqr,scl_pct_5,scr_lineintegral,scr_iqr,scr_svd_entropy,scl_perm_entropy,scl_std,scl_n_below_mean,scl_sum,scr_n_below_mean,scl_rms,scl_skewness,scr_rms,scl_kurtosis,scr_n_above_mean,scl_ptp,scr_energy,scr_n_sign_changes,scl_peaks,scl_iqr_5_95,scr_peaks,scl_n_sign_changes,scr_pct_5,scr_min,scl_n_above_mean,scr_entropy,scr_skewness,scr_ptp,scr_iqr_5_95,scr_perm_entropy,scr_kurtosis,scr_pct_95,scr_mean,scl_mean,scr_std,scl_svd_entropy,scr_max,scl_lineintegral,scl_min,scl_energy,scl_max,scl_entropy
0,-0.0071758287872429214 +/- 0.0010690507094298703,-0.009525807805287423 +/- 0.00551965026245628,-0.008392782207301696 +/- 0.0025663256150097735,-0.05761644985312627 +/- 0.004287923272354681,0.033655056651279935 +/- 0.004953874800964744,0.029458665547629093 +/- 0.00256495288123141,-0.04830046160302137 +/- 0.00392065117570169,0.008686529584557323 +/- 0.0019326192093444268,-0.017666806546370095 +/- 0.002670237225334972,-0.0013428451531682262 +/- 0.0008762321870676033,0.01086865295845577 +/- 0.0015412813824764717,0.0003357112882921287 +/- 0.0004893790931469195,0.0068820814099874615 +/- 0.0011749895090222419,-0.009441879983214418 +/- 0.0025542891806182274,0.0013848090642048394 +/- 0.0008812421317666669,0.0013848090642048284 +/- 0.0010624413681218777,-0.007049937054133393 +/- 0.0009894944290853224,-0.0024339068401174613 +/- 0.001665919701324307,-0.0004616030214015576 +/- 0.00039588674494570725,0.0 +/- 0.0,0.0 +/- 0.0,0.015946286193873317 +/- 0.001327015384040432,0.0 +/- 0.0,0.005958875367184246 +/- 0.00045196515376707435,-0.013134704154427135 +/- 0.0027004029447244915,-0.004448174569869856 +/- 0.0011898822390900442,-0.0027276542173730323 +/- 0.0011757386257760852,0.006756189676877922 +/- 0.0027927290192152547,0.004741921947125516 +/- 0.0014542780907397012,8.392782207304883e-05 +/- 0.0006167410179059524,0.00025178346621910206 +/- 0.001368821353780949,-0.0006714225765840798 +/- 0.001961111447007636,0.006210658833403315 +/- 0.0014872047961954926,-0.0018883759966428436 +/- 0.0018315696888623655,0.0049517415023080606 +/- 0.0008961039237961662,0.06798153587914399 +/- 0.0026606575718249774,0.04548887956357537 +/- 0.003084846991101814,-0.008266890474192146 +/- 0.0027069162270868924,-0.002224087284934917 +/- 0.0009010033803434351,-0.026395300041963866 +/- 0.0023323026826001067,0.03046579941250529 +/- 0.002884236723028052,-0.020646244229962196 +/- 0.0029362745588813813,-0.011582039446076331 +/- 0.002784835924974741,0.0017205203524969016 +/- 0.0025487678789861946
