,scr_sum,scl_pct_95,scl_iqr,scl_pct_5,scr_lineintegral,scr_iqr,scr_svd_entropy,scl_perm_entropy,scl_std,scl_n_below_mean,scl_sum,scr_n_below_mean,scl_rms,scl_skewness,scr_rms,scl_kurtosis,scr_n_above_mean,scl_ptp,scr_energy,scr_n_sign_changes,scl_peaks,scl_iqr_5_95,scr_peaks,scl_n_sign_changes,scr_pct_5,scr_min,scl_n_above_mean,scr_entropy,scr_skewness,scr_ptp,scr_iqr_5_95,scr_perm_entropy,scr_kurtosis,scr_pct_95,scr_mean,scl_mean,scr_std,scl_svd_entropy,scr_max,scl_lineintegral,scl_min,scl_energy,scl_max,scl_entropy
0,-0.013881242626818746 +/- 0.0059169982683778015,0.01293747542272904 +/- 0.0011184791705330691,0.0026740070782540148 +/- 0.001426532217634077,-0.032677939441604395 +/- 0.004337915474154696,-0.002791977978765248 +/- 0.0030885954330883234,-0.022493118364136845 +/- 0.0026600919426327634,0.019425874950845457 +/- 0.003036843818530549,0.002988596146283895 +/- 0.0017691265244517563,0.010774675580023563 +/- 0.0006142547916560442,-0.0028706252457726955 +/- 0.0014718810280938209,-0.006291781360597726 +/- 0.002028123784227714,-0.00416830515139599 +/- 0.000966433796889059,-0.06169878096736139 +/- 0.0023094057192333687,-0.0032245379473063275 +/- 0.002829116122470306,-0.009162406606370455 +/- 0.0033646418561749567,0.0033818324813212675 +/- 0.0007903952513661806,0.001494298073141942 +/- 0.0011369903495714623,-0.00039323633503737245 +/- 0.0003045995553446595,-0.00778607943373969 +/- 0.0011505103294005275,0.0 +/- 0.0,0.0 +/- 0.0,0.005348014156508052 +/- 0.0014200133767414906,0.0 +/- 0.0,0.00019661816751864736 +/- 0.000534859241397379,-0.017774282343688563 +/- 0.0020941450185913237,0.0006291781360597381 +/- 0.00019264567383275492,-0.0013763271726307646 +/- 0.001129485380758558,0.0034211561148249857 +/- 0.0007471490365709775,0.007471490365709777 +/- 0.0030813272550782264,0.05076681085332283 +/- 0.003407569261642152,-0.009870232009437685 +/- 0.0018977473082207848,0.0023594180102241456 +/- 0.0014818280520186235,-0.0033818324813212897 +/- 0.0007705826953309381,-0.015336217066456947 +/- 0.0027244212466675057,0.0004325599685410686 +/- 0.00048000611937607207,-0.00365709791584744 +/- 0.0009478545649385771,0.031694848604010985 +/- 0.0023010206588010584,-0.01274085725521038 +/- 0.006485896632330059,-0.0038930397168698504 +/- 0.0013785724060525453,-0.042194258749508454 +/- 0.0026731395044211313,0.0208022021234762 +/- 0.0036570979158474376,0.06519858434919387 +/- 0.002877888236497365,-0.01620133700353913 +/- 0.003966817212086026,0.014549744396382213 +/- 0.0034191215287902583
