,scr_svd_entropy,scr_sum,scr_std,scl_svd_entropy,scl_max,scl_kurtosis,scr_lineintegral,scr_energy,scr_entropy,scr_mean,scl_pct_95,scr_min,scr_perm_entropy,scr_n_sign_changes,scl_n_sign_changes,scl_peaks,scr_peaks,scl_n_above_mean,scl_perm_entropy,scl_n_below_mean,scl_skewness,scr_pct_5,scr_iqr,scl_mean,scr_pct_95,scr_iqr_5_95,scr_kurtosis,scr_n_above_mean,scr_max,scl_entropy,scr_skewness,scr_rms,scr_ptp,scr_n_below_mean,scl_min,scl_energy,scl_std,scl_rms,scl_sum,scl_iqr_5_95,scl_lineintegral,scl_iqr,scl_pct_5,scl_ptp
0,0.002225693088637265 +/- 0.0009411925648726229,0.007067551737602501 +/- 0.0013799763410443054,-0.0024209293244826235 +/- 0.0013276064037485353,0.024834049199531437 +/- 0.0020454198912469765,0.0006638032018742746 +/- 0.0024636925504642453,-0.00019523623584535854 +/- 0.0009115671636024034,0.02549785240140571 +/- 0.0013975423793965828,0.002733307301835236 +/- 0.0012223721860600148,0.0002733307301835353 +/- 0.0004954540234458985,-3.904724716906616e-05 +/- 0.0014127335037192948,-0.01983600156188988 +/- 0.0021013079339435637,0.0003514252245216842 +/- 0.0007896817030908412,-0.0028504490433424513 +/- 0.0006995889444423621,0.000234283483014458 +/- 0.0002590101359121809,-0.0003904724716907226 +/- 0.00017462459800857353,0.0 +/- 0.0,0.0 +/- 0.0,0.004217102694260055 +/- 0.0006717942418619776,0.005857087075361189 +/- 0.002413359959447471,0.003787582975400233 +/- 0.0008739956769074294,0.0045294806716126455 +/- 0.0005000487495066657,0.0010542756735650249 +/- 0.0008912699891068585,0.0047247169074580205 +/- 0.0014552631904400017,-0.0025771183131589213 +/- 0.002000194998026663,0.005857087075361184 +/- 0.0007199956624203692,0.005154236626317843 +/- 0.0009371339320577798,1.6653345369377347e-17 +/- 0.0010621999616349422,-0.0006247559547051806 +/- 0.0006808120177338083,7.809449433816008e-05 +/- 0.0008153304575486511,0.008082780163998443 +/- 0.001913315111284674,-0.004841858648965247 +/- 0.0008766085248201404,-0.0007418976962124124 +/- 0.0012885591565794721,0.002967590784849672 +/- 0.0011997103862348474,0.002147598594299105 +/- 0.0011078688761507987,-0.02772354549004295 +/- 0.0020439285167204065,-0.025029285435376795 +/- 0.0020097007782050444,-0.004646622413119877 +/- 0.0012403264485957406,-0.024638812963686058 +/- 0.0018016824670143415,-0.009644670050761407 +/- 0.002029330177303593,-0.002147598594299105 +/- 0.0017484274250088368,0.0007028504490433519 +/- 0.0011289990077939056,-0.009839906286606793 +/- 0.001469339142696348,-0.031940648184303 +/- 0.0017002374898146908,0.001639984381101145 +/- 0.001115412483958278
