,bvp_n_below_mean,bvp_perm_entropy,bvp_n_above_mean,bvp_svd_entropy,bvp_peaks,scl_pct_95,bvp_energy,hrv_max,scl_svd_entropy,scl_max,bvp_std,hrv_skewness,hrv_lineintegral,scr_rms,scr_pct_95,hrv_svd_entropy,hrv_pct_95,scr_max,scr_ptp,hrv_energy,bvp_min,bvp_skewness,hrv_entropy,bvp_kurtosis,scr_kurtosis,bvp_sum,scl_perm_entropy,scl_n_sign_changes,scl_kurtosis,bvp_lineintegral,hrv_n_sign_changes,scl_peaks,bvp_entropy,scr_peaks,scr_n_sign_changes,scr_perm_entropy,scr_mean,scr_min,scl_std,bvp_iqr_5_95,scr_entropy,bvp_rms,hrv_perm_entropy,scr_skewness,hrv_peaks,scl_min,scr_n_above_mean,hrv_kurtosis,scl_n_below_mean,bvp_mean,scr_n_below_mean,hrv_n_above_mean,bvp_max,scl_n_above_mean,hrv_iqr,bvp_pct_95,scl_rms,scr_svd_entropy,scl_skewness,scl_lineintegral,hrv_n_below_mean,scr_pct_5,scr_std,scr_iqr,hrv_iqr_5_95,scr_lineintegral,scr_sum,hrv_mean,scr_iqr_5_95,scl_mean,bvp_pct_5,hrv_std,hrv_ptp,scl_iqr_5_95,scl_ptp,bvp_n_sign_changes,scr_energy,scl_sum,bvp_ptp,scl_energy,scl_iqr,scl_pct_5,bvp_iqr,hrv_sum,scl_entropy,hrv_rms,hrv_pct_5,hrv_min
0,0.025612998522895114 +/- 0.0019731379000882264,0.005819793205317558 +/- 0.0018117279889467773,0.024992614475627783 +/- 0.0032769098077074536,-0.0049335302806499 +/- 0.0013214930130779866,-0.008744460856720782 +/- 0.0016564662651552277,0.001063515509601176 +/- 0.0013092183046475758,-0.0030428360413589208 +/- 0.0010407039854539702,0.0013884785819793133 +/- 0.001955365523589108,-0.0006203840472673528 +/- 0.0011776148554206584,-0.010162481536189016 +/- 0.0013092183046475758,-0.0009158050221565684 +/- 0.0007754448891229908,-0.0009453471196454899 +/- 0.0007680945347119605,0.0038109305760708812 +/- 0.0023165601087285367,-0.0012998522895125487 +/- 0.000737961358747222,-0.0027769571639586267 +/- 0.0013356164910436933,-0.0012112259970457838 +/- 0.0005518919259163755,-0.005819793205317547 +/- 0.0019010517628592124,0.0011816838995568624 +/- 0.0007473625193898642,-0.0014180206794682348 +/- 0.0010635155096011763,0.0037813884785819598 +/- 0.001119485691078069,-0.0030723781388478423 +/- 0.0009360696908570032,0.0015361890694239211 +/- 0.0008334851391235339,0.0008271787296898036 +/- 0.001103783851832751,-0.00017725258493352935 +/- 0.0010250724710722235,0.0006499261447562743 +/- 0.0005573991806237255,0.0005022156573116666 +/- 0.0005125362355361117,0.0004135893648449018 +/- 0.000442145629160877,-8.862629246676468e-05 +/- 0.00018916172045591774,-2.954209748892156e-05 +/- 0.00030842855270045774,0.0007976366322008821 +/- 0.0009346701340949064,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-5.908419497784312e-05 +/- 0.00011816838995568624,0.0 +/- 0.0,-0.000265878877400294 +/- 0.00015908906372627698,-0.0031610044313146067 +/- 0.000747946168459208,-0.00011816838995568624 +/- 0.00023633677991137249,0.004017725258493332 +/- 0.0008582475064303619,-0.003692762186115195 +/- 0.0004624069672820811,0.0004135893648449018 +/- 0.0002707577958614958,0.002688330871491862 +/- 0.0005826612385026859,-0.0009158050221565684 +/- 0.0005826612385026859,0.0001477104874446078 +/- 0.00023817600438104898,0.0006203840472673528 +/- 0.0004061366937922437,0.0015066469719349994 +/- 0.0011996419795714532,0.000531757754800588 +/- 0.000368980679373611,-0.00023633677991137249 +/- 0.0005878803173451195,0.000265878877400294 +/- 0.00046616643539318815,-0.0001477104874446078 +/- 0.00023817600438104895,0.0 +/- 0.00039634882909892665,-0.0006203840472673528 +/- 0.0003840472673559803,-0.0022451994091580384 +/- 0.0010830311834459832,0.0002067946824224509 +/- 0.0005125362355361117,0.0008271787296898036 +/- 0.000950870129360768,-0.0029246676514032345 +/- 0.001988119510592751,0.0011816838995568624 +/- 0.0009248139345641622,-0.0006499261447562743 +/- 0.0008014570142540895,-0.00011816838995568624 +/- 0.00019596010578170652,0.0023633677991137247 +/- 0.0007816104316291216,-0.0001477104874446078 +/- 0.00033029069091577225,-0.0009748892171344114 +/- 0.0006871316602430101,-0.0009453471196454899 +/- 0.001516750091934224,-0.002747415066469705 +/- 0.001167193280067256,0.001683899556868529 +/- 0.0016129552371897935,-0.009364844903988135 +/- 0.0015466635288281661,-0.00227474150664696 +/- 0.00063429573274989,0.0004135893648449018 +/- 0.0008683567773529685,0.0004431314623338234 +/- 0.0013424600020681481,-0.002304283604135882 +/- 0.0008643272578037057,-0.0019497784342688228 +/- 0.001788212224569746,-5.908419497784312e-05 +/- 0.0012308813386114948,0.0012998522895125487 +/- 0.0016774085159915293,0.0004431314623338234 +/- 0.0014059679804184024,0.00360413589364843 +/- 0.0011037838518327507,-0.005376661742983724 +/- 0.001119485691078069,-0.0033087149187592145 +/- 0.0005728425237714982,0.0006794682422451958 +/- 0.0014047259589918674,-0.003692762186115195 +/- 0.0011908800219052448,-0.0030428360413589208 +/- 0.0012537131565094732,0.0017134416543574504 +/- 0.0006025429262738858,-0.0013884785819793133 +/- 0.0009062252082822977,-0.0005908419497784312 +/- 0.0008663443603317639,-0.0009748892171344114 +/- 0.0007595249708822673,0.0038109305760708812 +/- 0.0019482111779967459,0.001152141802067941 +/- 0.0005974519473015237,-0.0004135893648449018 +/- 0.0006224906205525958,0.0027178729689807833 +/- 0.001142633950121927
