,bvp_n_below_mean,bvp_svd_entropy,bvp_n_above_mean,bvp_perm_entropy,bvp_pct_95,scl_iqr_5_95,scl_pct_5,bvp_peaks,scl_iqr,bvp_std,bvp_iqr,scl_ptp,hrv_entropy,scl_rms,bvp_energy,hrv_lineintegral,hrv_ptp,bvp_iqr_5_95,bvp_pct_5,scl_sum,scl_lineintegral,scr_pct_95,hrv_svd_entropy,bvp_max,scl_svd_entropy,scl_std,scl_energy,scl_pct_95,scr_max,scr_ptp,bvp_skewness,bvp_rms,hrv_pct_95,scr_rms,scl_max,bvp_min,bvp_lineintegral,scl_min,hrv_std,scr_iqr_5_95,scl_perm_entropy,hrv_mean,bvp_kurtosis,hrv_iqr,bvp_ptp,hrv_peaks,scl_n_above_mean,hrv_energy,hrv_n_above_mean,scl_kurtosis,scr_svd_entropy,scl_n_below_mean,bvp_n_sign_changes,scl_mean,scr_min,scl_skewness,bvp_sum,scl_n_sign_changes,scr_entropy,hrv_n_sign_changes,scr_n_sign_changes,scl_peaks,bvp_entropy,scr_peaks,hrv_kurtosis,scr_perm_entropy,hrv_skewness,scr_skewness,scr_n_below_mean,hrv_perm_entropy,bvp_mean,hrv_n_below_mean,scr_pct_5,hrv_sum,scr_n_above_mean,scr_kurtosis,hrv_pct_5,scr_iqr,hrv_rms,hrv_iqr_5_95,scr_energy,hrv_min,scr_lineintegral,scr_sum,scr_std,hrv_max,scr_mean,scl_entropy
0,0.018233194527067252 +/- 0.002673836480424634,-0.0011600237953598657 +/- 0.0007693347505281227,0.017578822129684757 +/- 0.0022316080287808093,0.024033313503866793 +/- 0.0020252283796013243,0.005710886377156499 +/- 0.0017637081594733565,0.0027959547888161906 +/- 0.0008641189200674497,-0.0025282569898869233 +/- 0.0009239871842361256,0.018173706127305213 +/- 0.0014598918729099568,0.002230814991076768 +/- 0.0010152318956499614,0.005175490779298087 +/- 0.0013248695687876429,-0.003123140987507389 +/- 0.0019696410625988452,0.0045508625817966 +/- 0.0010307985396290065,0.003658536585365901 +/- 0.0007762039470969657,0.0005651397977394668 +/- 0.0015651781221799946,-0.003569303985722738 +/- 0.0009405941880334465,0.0012492563950030177 +/- 0.002164593146776937,0.005145746579417054 +/- 0.001493443213638702,0.0022010707911957585 +/- 0.0007548231731379732,-0.0026174895895300088 +/- 0.0011657298002537438,-0.009220701963117162 +/- 0.0017086741958768819,0.0033313503866746253 +/- 0.0006886280132534525,-0.0029744199881022726 +/- 0.0011442822166372166,0.002409280190362917 +/- 0.001108545220320306,0.003955978584176112 +/- 0.001296860758869246,0.0037775133848899746 +/- 0.0015227752214360733,0.004699583581201716 +/- 0.0005117385643689992,0.00014872099940516081 +/- 0.0006684177589007742,0.013176680547293318 +/- 0.0022771317127213827,-0.003480071386079686 +/- 0.0013698487733098674,-0.0013979773944080343 +/- 0.0013954436770660175,-0.0007138607971445277 +/- 0.0012060163553071629,-0.004550862581796533 +/- 0.0013238675243466903,0.003599048185603848 +/- 0.0015134508308398114,0.0022605591909578004 +/- 0.0011302795954788798,0.0016061867935752926 +/- 0.0012060163553071388,-0.0031231409875074113 +/- 0.001090845973878195,-0.004045211183819131 +/- 0.000777911768627117,-0.007495538370017807 +/- 0.0012030784304673775,0.0010410469958358481 +/- 0.0017305399414382968,-0.000803093396787602 +/- 0.0018241223208164223,0.0009518143961927738 +/- 0.0005117385643689682,-0.0021118381915526062 +/- 0.0008967765277621019,0.005413444378346266 +/- 0.0009756823002294353,0.0023497917906008525 +/- 0.0011400218855881627,0.0025282569898870235 +/- 0.0012353694025755754,-0.000535395597858379 +/- 0.0005612124409313872,-0.0010707911957167915 +/- 0.0005012581661615966,-0.0006841165972634955 +/- 0.0012481936501104996,0.000951814396192785 +/- 0.0005117385643689475,0.0015169541939321963 +/- 0.0004501114202980794,0.0007138607971445942 +/- 0.0005516727243007507,-0.0002974419988101884 +/- 0.0004796108119154332,0.0007733491969066253 +/- 0.0008943067446979734,0.0008328375966686896 +/- 0.001628070456086124,-0.0002974419988102106 +/- 0.00018811883760667172,0.0012492563950030067 +/- 0.000545220189762719,0.0007138607971446054 +/- 0.0004248321492291957,-0.0006841165972634844 +/- 0.0002676977989291896,0.0004461629982154047 +/- 0.0002742279731497156,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,5.948839976206432e-05 +/- 0.00011897679952412865,0.0007138607971445942 +/- 0.0004832860442971997,0.00041641879833437256 +/- 0.00038091161436246287,0.0012790005948840166 +/- 0.0003531928044924766,0.0010113027959548382 +/- 0.0005353955978584073,-0.0019036287923854477 +/- 0.0006124705616292208,-0.0011302795954788447 +/- 0.0004941477610302344,2.9744199881076573e-05 +/- 0.00031053856362020846,5.9488399762108735e-05 +/- 0.0005612124409313977,-0.00020820939916713633 +/- 0.0004986036470624578,-0.0008030933967875797 +/- 0.0009779465926694566,0.000535395597858468 +/- 0.0003946014027787608,0.0002974419988102994 +/- 0.0007285811251586006,-0.0020523497917905643 +/- 0.0012151515892811172,0.00461035098155863 +/- 0.0011841778249490978,5.551115123125783e-17 +/- 0.0008412930174735708,0.0021713265913147484 +/- 0.0019597342546138264,0.0022903033908388435 +/- 0.0010478236141468402,-0.0007138607971445166 +/- 0.0012910490430821315,0.001695419393218356 +/- 0.0015965183700558697,0.0030339083878643926 +/- 0.0014001906360428006,2.974419988106547e-05 +/- 0.0011164975835290442,0.003420582986317711 +/- 0.0016680636398346273,-0.0006841165972634955 +/- 0.0011826826503314018,0.0029744199881023394 +/- 0.0014014537762509973
