,bvp_n_below_mean,bvp_svd_entropy,bvp_n_above_mean,bvp_perm_entropy,bvp_peaks,bvp_pct_95,scl_energy,bvp_min,scl_ptp,bvp_pct_5,bvp_rms,scl_lineintegral,scl_std,bvp_lineintegral,scl_pct_95,scl_sum,bvp_std,bvp_energy,scl_pct_5,hrv_entropy,scl_max,hrv_svd_entropy,bvp_kurtosis,hrv_skewness,scr_pct_95,scl_n_below_mean,scr_iqr_5_95,scr_rms,scl_perm_entropy,scl_entropy,hrv_lineintegral,scr_min,hrv_std,bvp_mean,scr_n_above_mean,bvp_sum,scl_kurtosis,bvp_iqr,scr_entropy,scr_n_sign_changes,bvp_entropy,scl_peaks,hrv_n_sign_changes,scr_peaks,scl_n_sign_changes,hrv_kurtosis,hrv_perm_entropy,bvp_iqr_5_95,scr_pct_5,hrv_pct_95,scr_max,scl_iqr_5_95,scr_skewness,hrv_n_above_mean,hrv_n_below_mean,scr_perm_entropy,scl_mean,scr_kurtosis,scr_ptp,scl_skewness,scr_n_below_mean,scr_energy,scr_std,bvp_ptp,scl_iqr,hrv_peaks,scl_n_above_mean,scr_svd_entropy,hrv_iqr_5_95,scl_min,scr_mean,hrv_ptp,bvp_n_sign_changes,scr_lineintegral,scl_svd_entropy,scr_sum,hrv_iqr,scr_iqr,hrv_energy,hrv_mean,scl_rms,bvp_skewness,hrv_max,bvp_max,hrv_sum,hrv_min,hrv_rms,hrv_pct_5
0,0.010358814352574065 +/- 0.00300829224167088,-0.00021840873634947354 +/- 0.001374626569230003,0.0032137285491419254 +/- 0.002573110005618634,0.006552262090483596 +/- 0.0018927614212921368,0.0023712948517940593 +/- 0.0018416667161776884,-0.004867394695787852 +/- 0.002364717044804577,-0.011232449297971948 +/- 0.001903020365925364,0.002059282371294846 +/- 0.000544012348647828,-0.003307332293291754 +/- 0.0009687472509366765,-0.007145085803432161 +/- 0.0009407059863763585,-0.006677067082683341 +/- 0.0012019569600161125,-0.0019656786271451065 +/- 0.0009468949082991206,-0.001123244929797229 +/- 0.0014243634584103913,0.0005928237129484981 +/- 0.0015628679920584277,-0.011388455538221553 +/- 0.00157404034391631,-0.010514820592823737 +/- 0.0012168486739469525,-0.005241809672386921 +/- 0.0012925001670644675,-0.00608424336973481 +/- 0.0008046051143979722,-0.0177223088923557 +/- 0.002715763512884735,-0.0006552262090483762 +/- 0.001195866951434422,-0.010920436817472724 +/- 0.0015600624024960808,-0.0022776911076443198 +/- 0.0014836185245514692,0.0015912636505460264 +/- 0.0010296411856474202,0.0006240249609984261 +/- 0.0003417925475851519,0.000624024960998415 +/- 0.0007250514844694169,0.00037441497659904675 +/- 0.0005719283238634595,-0.002808112324492984 +/- 0.0010808429376404963,0.0019032761310452174 +/- 0.0013416536661466352,0.0009048361934477112 +/- 0.0007310686124093721,-0.004617784711388473 +/- 0.0018968716572319117,0.0005616224648985702 +/- 0.002160784985108372,-9.36037441497839e-05 +/- 0.0001429820809658882,0.002090483619344752 +/- 0.001125409597308644,-0.00018720748829955668 +/- 0.0003474423939363635,0.0007800312012480437 +/- 0.0007149104048293198,6.240249609981152e-05 +/- 0.00036386595287648193,0.0003744149765990357 +/- 0.00047932266757370765,-0.0022464898595943917 +/- 0.0017639056505588295,-0.00015600624024962871 +/- 0.0002876612935192797,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00034321372854919654 +/- 9.360374414975059e-05,0.0004992199687987253 +/- 0.0004456429596594724,-0.0007176287051482322 +/- 0.0005590163141082237,-0.010202808112324513 +/- 0.0015851339526840127,0.0008736349453977943 +/- 0.00043681747269890903,-0.005054602184087387 +/- 0.0013585985059018685,-0.004586583463338567 +/- 0.001006693653972038,-0.0011544461778471237 +/- 0.0006401960851382937,-0.0016224648985959545 +/- 0.0006208969966344057,-0.0005304212168486866 +/- 0.0009969763063132978,-0.00046801872074885286 +/- 0.0005267376916110515,-0.00021840873634949577 +/- 0.0004197698610631566,-0.010670826833073322 +/- 0.0010139205497205655,-0.0006552262090483874 +/- 0.000830797313927872,-0.0009048361934477667 +/- 0.0011628483715185114,-0.0003432137285491743 +/- 0.0005484678886504376,0.0014664586583463368 +/- 0.0007257225179165759,-1.1102230246251566e-17 +/- 0.0007514255587389988,-0.0031201248049922193 +/- 0.0012558260092042448,-0.001123244929797207 +/- 0.0019743266171053145,-0.00012480499219970077 +/- 0.0012650942235702517,-0.0006240249609984705 +/- 0.0007893360774211217,0.0007488299531981157 +/- 0.00037441497659906713,-0.0013416536661466695 +/- 0.0012327454767637107,0.0006240249609984483 +/- 0.001765009126206665,-0.020031201248049933 +/- 0.0016732714730473524,0.004836193447737891 +/- 0.0010371775437500767,0.00012480499219967854 +/- 0.0018886422403022283,-0.00430577223088926 +/- 0.0015208808245808518,0.01207488299531977 +/- 0.0012168486739469499,-0.0004056162246489969 +/- 0.0016215646128157652,0.010733229329173144 +/- 0.0015860549175836292,0.0005304212168486533 +/- 0.0012007414293225677,0.002714508580343189 +/- 0.0010258522447908554,-0.0017160686427457271 +/- 0.0013546516908637814,-0.0027769110764430784 +/- 0.0014464058641496878,-0.016318252730109218 +/- 0.0013093376136260441,0.0036505460218408505 +/- 0.0008830559561987521,-0.0034633385335413715 +/- 0.0013774564776688832,-0.0008736349453978276 +/- 0.0015835978209609357,-0.0042121684867395095 +/- 0.001046521674336875,-0.0009672386895475893 +/- 0.0013123083210491622,-0.003151326053042136 +/- 0.0015122147664340367,-0.0014352574102964421 +/- 0.0012417939932687797
