,bvp_n_above_mean,bvp_svd_entropy,bvp_perm_entropy,bvp_n_below_mean,bvp_pct_5,bvp_std,bvp_peaks,hrv_pct_95,scr_lineintegral,bvp_n_sign_changes,scl_svd_entropy,bvp_ptp,bvp_pct_95,bvp_kurtosis,scl_std,bvp_min,scl_sum,hrv_lineintegral,scl_ptp,scl_entropy,hrv_iqr_5_95,hrv_perm_entropy,bvp_max,scr_iqr_5_95,bvp_iqr_5_95,scr_std,hrv_max,bvp_rms,bvp_energy,scr_pct_5,scr_n_below_mean,scl_rms,scl_max,bvp_iqr,scl_kurtosis,hrv_mean,hrv_std,bvp_mean,scl_skewness,scr_n_above_mean,bvp_sum,scr_min,scr_kurtosis,scl_perm_entropy,hrv_n_sign_changes,scl_peaks,bvp_entropy,scr_n_sign_changes,scr_peaks,hrv_energy,scr_entropy,scl_min,scr_iqr,scr_perm_entropy,scl_n_sign_changes,bvp_lineintegral,scl_n_below_mean,hrv_ptp,scl_lineintegral,hrv_n_above_mean,hrv_iqr,bvp_skewness,hrv_peaks,hrv_n_below_mean,scr_mean,scl_n_above_mean,hrv_skewness,scl_iqr_5_95,scr_skewness,scl_mean,scr_sum,scr_svd_entropy,scr_pct_95,scr_max,hrv_kurtosis,scl_iqr,scr_ptp,hrv_sum,scr_energy,scl_pct_95,scr_rms,scl_pct_5,hrv_entropy,hrv_rms,hrv_svd_entropy,scl_energy,hrv_pct_5,hrv_min
0,0.0033531808210592205 +/- 0.002403249084304356,-0.0044186775305547045 +/- 0.0017247368105066697,-0.00012535255405828893 +/- 0.0012628919886938082,0.01150109683484799 +/- 0.0028689376910462695,-0.0007834534628643252 +/- 0.0017685930503945548,-0.004011281729865268 +/- 0.0012597775770756459,-0.008962707615167686 +/- 0.002216827224547477,-0.002507051081165801 +/- 0.0008524895336092433,0.001692259479786884 +/- 0.0016052959542294924,0.0028831087433406344 +/- 0.0009587626788328689,0.001504230648699445 +/- 0.0012201768933833748,-0.004982764023816988 +/- 0.000798354071003271,0.000846129739893442 +/- 0.0017167465903857476,0.0032591664055155014 +/- 0.0008075273410670688,-0.0015355687872140255 +/- 0.0010341585709808833,-0.0019429645879035062 +/- 0.0013573430164655375,-0.007803196490128528 +/- 0.001851073572625798,0.006612347226574722 +/- 0.0012802693961651809,0.00445001566906923 +/- 0.0012519576531142575,-0.003353180821059243 +/- 0.0009195487778828707,0.0004387339392039946 +/- 0.0007309247126098712,6.267627702912781e-05 +/- 0.00036546235630492745,-0.005703541209652163 +/- 0.0012981708039616533,-0.001034158570980903 +/- 0.0010303530067548375,-0.005202130993419008 +/- 0.0017627528812817572,0.004167972422438071 +/- 0.0010769564573763464,0.0003760576621748446 +/- 0.0014070789295295184,-0.0004700720777185641 +/- 0.0011994772302729335,-0.005954246317768741 +/- 0.001687610406497817,-0.0008147916013789058 +/- 0.0003489667416377275,-0.00025070510811657786 +/- 0.00053916172153196,-0.0005954246317768752 +/- 0.002013704020860826,-0.01429019116264495 +/- 0.0014306126243200685,-0.0017862738953306478 +/- 0.0008979347403255681,0.0001566906925728584 +/- 0.0005101479346944226,0.0003133813851456946 +/- 0.0009810389120964238,-0.00031338138514572786 +/- 0.0014084741494355458,0.0005014102162331224 +/- 0.00031958755961095266,-0.0012221874020683198 +/- 0.0008105620279772892,-0.003290504544030104 +/- 0.0006610787561807885,-0.0005327483547477252 +/- 0.00037211977709302466,-0.00012535255405830004 +/- 0.0003760576621748631,0.0002193669696019973 +/- 0.0006581009088060131,0.00028204324663113625 +/- 0.0003559328327044875,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0029457850203697955 +/- 0.001050645854856802,-0.0002193669696019973 +/- 0.0002006619942786901,-0.005640864932623025 +/- 0.0016223352059598537,-0.004042619868379815 +/- 0.0013834998467342008,0.00012535255405827784 +/- 0.00028721878376405106,-0.0010654967094954726 +/- 0.0004475981465711587,-0.0019743027264180644 +/- 0.0011978385994118714,-0.00012535255405828893 +/- 0.0005978935765696961,-0.0028831087433406565 +/- 0.0006236210824861202,-0.007991225321215944 +/- 0.001239739294569267,0.0009401441554371503 +/- 0.0005053123001127299,-0.0003760576621748779 +/- 0.0008147916013788751,-0.002601065496709509 +/- 0.0008414742451956991,-0.0010028204324663338 +/- 0.00048142561879464867,-0.00031338138514572786 +/- 0.000313381385145739,-0.01081165778752744 +/- 0.0014914451938941612,6.267627702912781e-05 +/- 0.0004387339392039898,-0.0004073958006894474 +/- 0.0004442947940695086,-0.0001566906925728917 +/- 0.0012237934308847807,-0.0004700720777186085 +/- 0.00047007207771858627,-0.005327483547477285 +/- 0.0018056860283156466,-0.0030711375744281065 +/- 0.0011708894824361703,-0.00034471952366031954 +/- 0.0008344423037100928,0.0016609213412723256 +/- 0.0017394784188502581,0.0016609213412723035 +/- 0.0013299338874285917,-0.00021936696960201952 +/- 0.0004442947940695015,-0.0027577561892823677 +/- 0.0015467204862742903,-0.0006267627702914557 +/- 0.0013803018204666287,0.001692259479786884 +/- 0.0016535137522122256,-0.0047007207771858515 +/- 0.0018056860283156275,-0.005797555625195882 +/- 0.0016238478731471781,-0.0013162018176120394 +/- 0.00100867921901793,0.0001566906925728473 +/- 0.0023503603885929123,-0.0012535255405828893 +/- 0.001129912652918814,-0.0032278282670009538 +/- 0.001261724985220777,-0.001284863679097481 +/- 0.001531726657455324,-0.0030711375744280956 +/- 0.0015146406735937988,-0.004763397054214991 +/- 0.0009587626788328675,-0.0008774678784080559 +/- 0.0009988954842061657
