,bvp_n_above_mean,bvp_svd_entropy,bvp_perm_entropy,bvp_n_below_mean,bvp_pct_5,bvp_std,bvp_peaks,hrv_pct_95,scr_lineintegral,bvp_n_sign_changes,scl_svd_entropy,bvp_ptp,bvp_pct_95,bvp_kurtosis,scl_std,bvp_min,scl_sum,hrv_lineintegral,scl_ptp,scl_entropy,hrv_iqr_5_95,hrv_perm_entropy,bvp_max,scr_iqr_5_95,bvp_iqr_5_95,scr_std,hrv_max,bvp_rms,bvp_energy,scr_pct_5,scr_n_below_mean,scl_rms,scl_max,bvp_iqr,scl_kurtosis,hrv_mean,hrv_std,bvp_mean,scl_skewness,scr_n_above_mean,bvp_sum,scr_min,scr_kurtosis,scl_perm_entropy,hrv_n_sign_changes,scl_peaks,bvp_entropy,scr_n_sign_changes,scr_peaks,hrv_energy,scr_entropy,scl_min,scr_iqr,scr_perm_entropy,scl_n_sign_changes,bvp_lineintegral,scl_n_below_mean,hrv_ptp,scl_lineintegral,hrv_n_above_mean,hrv_iqr,bvp_skewness,hrv_peaks,hrv_n_below_mean,scr_mean,scl_n_above_mean,hrv_skewness,scl_iqr_5_95,scr_skewness,scl_mean,scr_sum,scr_svd_entropy,scr_pct_95,scr_max,hrv_kurtosis,scl_iqr,scr_ptp,hrv_sum,scr_energy,scl_pct_95,scr_rms,scl_pct_5,hrv_entropy,hrv_rms,hrv_svd_entropy,scl_energy,hrv_pct_5,hrv_min
0,0.0246943765281174 +/- 0.0034733673949084052,0.016442542787286085 +/- 0.001592764574669366,0.01638141809290956 +/- 0.001361311580154064,0.015647921760391238 +/- 0.0024365686342291957,0.008649144254278762 +/- 0.00167424766806875,0.008282396088019617 +/- 0.0013283199151650602,0.0077322738386308544 +/- 0.0029092079801741593,0.005837408312958492 +/- 0.0007160986866662607,0.005409535452322767 +/- 0.001093858812235559,0.005134474327628402 +/- 0.001716940330707619,0.004492665036674859 +/- 0.0014787249881910733,0.00446210268948658 +/- 0.0017353385778213265,0.004095354523227434 +/- 0.0017460705204261377,0.003636919315403453 +/- 0.0011390369898278913,0.003575794621026929 +/- 0.0014008761169151487,0.003056234718826445 +/- 0.0008535599048758416,0.0026589242053790207 +/- 0.0016347284988161854,0.002628361858190731 +/- 0.0015293393646939946,0.0023227383863080875 +/- 0.0009874996590099835,0.0022310513447433068 +/- 0.001367131372025999,0.001375305623471912 +/- 0.0018451661183525206,0.0013447432762836442 +/- 0.0008665921075035305,0.0011919315403423393 +/- 0.0013630258631404592,0.0010696821515892795 +/- 0.0006150553727841673,0.001039119804401012 +/- 0.0015655560482720804,0.0010085574572127442 +/- 0.0008319472853799572,0.0010085574572127442 +/- 0.0008319472853799572,0.0009779951100244877 +/- 0.001917406740997326,0.0007946210268949039 +/- 0.0016638945707599252,0.0007946210268949039 +/- 0.001006239464129235,0.0007334963325183574 +/- 0.0007128303049933135,0.0006723716381418554 +/- 0.00127339038239607,0.0006723716381418443 +/- 0.0016672593761596513,0.0004889975550122605 +/- 0.001042709175380925,0.00042787286063571405 +/- 0.0006861229926846912,0.0003667481662592009 +/- 0.0011002444987775132,0.00027506112469439793 +/- 0.0012182843171145866,0.0002139364303178737 +/- 0.0003629077654962743,0.0001833740831296171 +/- 0.0008665921075035368,0.0001833740831296171 +/- 0.0005501222493887464,0.00018337408312960602 +/- 0.0002027276766721144,0.00012224938875309287 +/- 0.0003667481662591768,3.0562347188289873e-05 +/- 0.0006758357086642912,4.4408920985006264e-17 +/- 0.0007486215595303135,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-6.112469437651314e-05 +/- 0.00012224938875302627,-9.16870415647475e-05 +/- 0.0011601621574634643,-0.00015281173594128283 +/- 0.00015281173594128283,-0.0001833740831295394 +/- 0.001929062816388687,-0.00021393643031780707 +/- 0.000596553218091175,-0.0003056234718825879 +/- 0.00027335794345962705,-0.00030562347188261007 +/- 0.0003616185686491166,-0.00042787286063566965 +/- 0.0016067774361974154,-0.0004584352078239151 +/- 0.0007640586797065918,-0.0004889975550121828 +/- 0.0020050390546279503,-0.0004889975550121828 +/- 0.0008109107066883547,-0.0006723716381417777 +/- 0.00044917293571819446,-0.0007029339853300232 +/- 0.0005643699667671004,-0.0007640586797065696 +/- 0.0015357389396578125,-0.0007640586797065696 +/- 0.00041569286395890323,-0.0008557457212713393 +/- 0.0004695076863000435,-0.0008557457212713504 +/- 0.0014897380937596565,-0.0008863080684596402 +/- 0.0006476045262963527,-0.0010696821515892019 +/- 0.0007881293984246808,-0.001069682151589213 +/- 0.001347865346650359,-0.0011308068459657261 +/- 0.0007108620629347938,-0.0013447432762835776 +/- 0.0014859713668879174,-0.0013447432762835887 +/- 0.0013817426106916039,-0.0014058679706601019 +/- 0.0004965793645865363,-0.0014364303178483473 +/- 0.0012455796987967383,-0.0014364303178483694 +/- 0.0012455796987967647,-0.0016198044009779534 +/- 0.00045434195438015355,-0.0018337408312958047 +/- 0.001049851102525515,-0.002078239608801913 +/- 0.0012952090525927217,-0.002139364303178437 +/- 0.0006410812030379704,-0.0022616136919315077 +/- 0.0006583331060066574,-0.0025672371638141176 +/- 0.001347518807154541,-0.002628361858190653 +/- 0.0013951970917498043,-0.002720048899755456 +/- 0.001321269335037733,-0.0030256723716380884 +/- 0.0011225163613818288,-0.003331295843520743 +/- 0.001747407378841402,-0.0036063569682151186 +/- 0.001425660609986641,-0.003973105134474275 +/- 0.0019037177875791365,-0.005012224938875254 +/- 0.001033712379296303,-0.006143031784841035 +/- 0.0012998881612553141
