,bvp_n_below_mean,bvp_svd_entropy,bvp_n_above_mean,bvp_perm_entropy,bvp_peaks,bvp_pct_95,scl_energy,bvp_min,scl_ptp,bvp_pct_5,bvp_rms,scl_lineintegral,scl_std,bvp_lineintegral,scl_pct_95,scl_sum,bvp_std,bvp_energy,scl_pct_5,hrv_entropy,scl_max,hrv_svd_entropy,bvp_kurtosis,hrv_skewness,scr_pct_95,scl_n_below_mean,scr_iqr_5_95,scr_rms,scl_perm_entropy,scl_entropy,hrv_lineintegral,scr_min,hrv_std,bvp_mean,scr_n_above_mean,bvp_sum,scl_kurtosis,bvp_iqr,scr_entropy,scr_n_sign_changes,bvp_entropy,scl_peaks,hrv_n_sign_changes,scr_peaks,scl_n_sign_changes,hrv_kurtosis,hrv_perm_entropy,bvp_iqr_5_95,scr_pct_5,hrv_pct_95,scr_max,scl_iqr_5_95,scr_skewness,hrv_n_above_mean,hrv_n_below_mean,scr_perm_entropy,scl_mean,scr_kurtosis,scr_ptp,scl_skewness,scr_n_below_mean,scr_energy,scr_std,bvp_ptp,scl_iqr,hrv_peaks,scl_n_above_mean,scr_svd_entropy,hrv_iqr_5_95,scl_min,scr_mean,hrv_ptp,bvp_n_sign_changes,scr_lineintegral,scl_svd_entropy,scr_sum,hrv_iqr,scr_iqr,hrv_energy,hrv_mean,scl_rms,bvp_skewness,hrv_max,bvp_max,hrv_sum,hrv_min,hrv_rms,hrv_pct_5
0,0.016543792391624845 +/- 0.0028299479428212045,0.007844293718667027 +/- 0.0015615691294454293,0.02123267472721906 +/- 0.0033207167821313484,-0.00952521380123863 +/- 0.0022730133497544077,0.015836036567384193 +/- 0.0016891776457233457,0.0150398112651135 +/- 0.0021630340101317824,0.003715718077263286 +/- 0.001286784089016302,0.00563255676791502 +/- 0.0017418978974488165,0.0020937776467118362 +/- 0.0007740728250313439,-0.005691536419935172 +/- 0.0009873588347262428,0.006133883810085472 +/- 0.001406884157107247,0.0002654084340902085 +/- 0.0010669450023665919,-0.0036567384252433445 +/- 0.0015503909676313644,0.004924800943674379 +/- 0.0015992623843062482,0.010586847537599475 +/- 0.00208712147204019,-0.005780005897965246 +/- 0.0011049834264344142,0.006458271896195767 +/- 0.002095438386728445,0.008463580064877563 +/- 0.002081279857103378,-0.0015924506045414733 +/- 0.0015391316249719735,0.002772043644942446 +/- 0.0009156104214839198,0.016809200825715076 +/- 0.0015825901344734506,0.0009731642583308275 +/- 0.001960796250059497,-0.00029489826010030694 +/- 0.0024317933504085245,0.0018283692126215944 +/- 0.0012497564199597355,0.005013270421704463 +/- 0.0010550600896489957,0.00029489826010022926 +/- 0.0006978566538601709,0.0008846947803007654 +/- 0.001126804669686981,-0.001356531996461252 +/- 0.0006072326830426022,-0.00029489826010029583 +/- 0.00043740480608054955,0.0038926570333234546 +/- 0.0012427783842940514,0.016573282217634867 +/- 0.002365811987040016,-5.897965202007471e-05 +/- 0.0004899217848963765,0.002034797994691784 +/- 0.0018008121074340343,0.00044234739015035495 +/- 0.0004222300519987146,0.0005013270421704186 +/- 0.0004578052107419585,0.00017693895606013532 +/- 0.00027027871984404813,0.0025361250368622357 +/- 0.0005927381669785202,0.011353583013860169 +/- 0.0009891188340459404,0.00047183721616038675 +/- 0.00032838480464937207,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00011795930404013832 +/- 0.000577880210624158,-0.00032438808611033875 +/- 0.0006108025708407138,0.002595104688882288 +/- 0.0006297303598956855,0.004600412857564096 +/- 0.0016482676039495136,0.0019463285166617216 +/- 0.0004413633013003692,-0.008876437629018042 +/- 0.0012680625184311374,-0.004305514597463922 +/- 0.0007934900647050189,0.005160719551754611 +/- 0.0012033149963493516,0.0022707166027719937 +/- 0.0006467623768640728,0.002182247124741921 +/- 0.0009344134189180037,0.0009731642583308275 +/- 0.0005445645919380423,-0.0004718372161604534 +/- 0.0006213891921470475,-0.0017988793866116736 +/- 0.0010253812238698794,0.0015039811265113 +/- 0.0011147778337620515,0.0023296962547920573 +/- 0.000999613757397702,-0.0007962253022707588 +/- 0.0005445645919380621,0.0025361250368622244 +/- 0.0009060626066491923,-0.0025656148628723672 +/- 0.0006984794622428143,0.003833677381303391 +/- 0.0015152146952126459,0.00911235623709814 +/- 0.0013922821154954818,0.00864051902093772 +/- 0.0014450014744912779,-0.00020642878207021153 +/- 0.0007581810753277891,0.0005013270421704297 +/- 0.0009236484673173468,0.0031554113830727704 +/- 0.0011725682897122348,0.004393984075493906 +/- 0.0018295579320844685,-0.012680625184311466 +/- 0.0017986376504838676,0.00976113240931874 +/- 0.0013670689456206783,0.0056915364199350725 +/- 0.0015097523722996538,0.0019168386906516788 +/- 0.0014641334812511098,0.0150693010911235 +/- 0.0017167537101536827,-0.00017693895606020195 +/- 0.0013590939099738222,0.006310822766145641 +/- 0.0009156104214839283,0.0004423473901503772 +/- 0.0007940378659885729,0.003007962253022667 +/- 0.0017535911232460378,-0.003686228251253354 +/- 0.0007718226085698913,0.00017693895606013532 +/- 0.0008151150080262658,0.011058684753759906 +/- 0.0007489486935535483,0.010350928929519243 +/- 0.001025381223869879,-0.0018578590386317262 +/- 0.001818114142353079,0.007342966676496565 +/- 0.0025280539274724484,-0.0033028605131230184 +/- 0.0016775538370189123,0.00356826894721316 +/- 0.0011302723619426064,0.0008846947803007654 +/- 0.0009231775784428521,0.0050132704217044745 +/- 0.0022497471097328945
