,bvp_std,bvp_rms,hrv_rms,hrv_sum,hrv_mean,hrv_n_above_mean,hrv_n_below_mean,hrv_pct_5,hrv_pct_95,hrv_max,hrv_min,scl_pct_95,scl_max,hrv_entropy,bvp_min,bvp_energy,hrv_ptp,scl_min,bvp_lineintegral,bvp_skewness,hrv_svd_entropy,scl_sum,scl_mean,hrv_lineintegral,bvp_n_sign_changes,hrv_std,bvp_kurtosis,hrv_iqr_5_95,scl_entropy,scl_n_above_mean,scl_n_below_mean,scr_ptp,scr_max,scr_mean,scr_sum,hrv_perm_entropy,bvp_iqr,scl_n_sign_changes,scr_n_sign_changes,scl_kurtosis,scl_energy,scr_entropy,scr_skewness,scr_iqr,scr_peaks,scr_min,bvp_entropy,hrv_n_sign_changes,scl_peaks,scr_pct_5,bvp_mean,hrv_kurtosis,bvp_sum,scr_energy,hrv_peaks,hrv_energy,scl_lineintegral,scr_perm_entropy,scr_n_above_mean,scr_n_below_mean,scl_perm_entropy,bvp_svd_entropy,scl_skewness,scl_iqr_5_95,hrv_skewness,scr_kurtosis,scr_pct_95,scr_lineintegral,scr_iqr_5_95,scl_iqr,scl_ptp,scr_svd_entropy,hrv_iqr,scl_std,scl_rms,bvp_max,bvp_pct_5,bvp_ptp,bvp_iqr_5_95,scl_svd_entropy,scr_std,scl_pct_5,bvp_perm_entropy,scr_rms,bvp_pct_95,bvp_peaks,bvp_n_below_mean,bvp_n_above_mean
0,0.13057022175290384 +/- 0.008281259728867488,0.21267159450897566 +/- 0.0079436457422831,0.363780359028511 +/- 0.005036637811071512,-0.04556494192185854 +/- 0.00880339592286605,-0.04556494192185854 +/- 0.00880339592286605,0.03706441393875394 +/- 0.007043381687709513,0.07048574445617736 +/- 0.006961572860107486,-0.09107708553326296 +/- 0.008108452289109775,-0.10791974656810988 +/- 0.009127238293155671,0.2571805702217529 +/- 0.008524760988226614,0.2636747624076029 +/- 0.007853293891511324,0.05807814149947198 +/- 0.007024358339836374,-0.0048574445617740715 +/- 0.00304953095632389,0.0039070749736007885 +/- 0.0039454153521160315,0.03569165786694821 +/- 0.006158193584719476,0.02713833157338961 +/- 0.005312465143867066,0.001900739176346311 +/- 0.0020063357972544844,0.025976768743400158 +/- 0.005849900310227893,0.09973600844772962 +/- 0.00879198886148548,-0.002956705385427705 +/- 0.002620839207178633,-0.010770855332629415 +/- 0.0022672556022791963,0.017634635691657817 +/- 0.005799167990600199,0.017634635691657817 +/- 0.005799167990600199,0.05269271383315729 +/- 0.003664065802090261,-0.049894403379091914 +/- 0.003712813831414838,0.06906019007391757 +/- 0.006210481922928246,0.0007391763463568734 +/- 0.0014008974827266845,-0.019957761351636804 +/- 0.004923566304910142,0.007602956705385378 +/- 0.0018471864503205877,-0.0003167898627244203 +/- 0.001551947038722166,-0.0003167898627244203 +/- 0.001551947038722166,0.04941921858500523 +/- 0.005583655360676775,0.04968321013727557 +/- 0.005066712499528371,0.030939809926082307 +/- 0.005593631526145306,0.030939809926082307 +/- 0.005593631526145306,0.000527983104540597 +/- 0.0005279831045406302,0.00395987328405486 +/- 0.0034237577269004152,-0.005385427666314701 +/- 0.0013727560718056792,-0.00036958817317849223 +/- 0.0011087645195353762,0.0008975712777190559 +/- 0.0009459594966826008,-0.00021119324181629874 +/- 0.0029698756305016473,0.0009503695881731056 +/- 0.0003951063766392586,0.001583949313621913 +/- 0.0007831255002213005,0.03991552270327344 +/- 0.004914498955953588,0.01272439281942972 +/- 0.002458950585468863,0.0020063357972544436 +/- 0.0013727560718056978,0.0 +/- 0.0,0.0 +/- 0.0,0.00031678986272434264 +/- 0.0012086085683484127,0.0019007391763463 +/- 0.0023398648158564255,0.0017951425554381783 +/- 0.002489931599271731,0.003273495248152014 +/- 0.0016324841429503998,0.0017951425554381783 +/- 0.002489931599271731,0.02729672650475181 +/- 0.0037412362699169653,-0.0005807814149947799 +/- 0.0013029527644406636,0.18827877507919744 +/- 0.008210773886502118,0.03717001055966205 +/- 0.006535910507051222,0.008130939809926041 +/- 0.0012086085683484292,-0.0010559662090813605 +/- 0.000783125500221323,-0.0010559662090813605 +/- 0.000783125500221323,0.0016367476240759737 +/- 0.000686378035902869,0.013780359028511036 +/- 0.0035058237172194396,0.001636747624075985 +/- 0.0018509554533218803,0.06995776135163671 +/- 0.00747147396942181,-0.00036958817317850334 +/- 0.002587117212249211,0.003590285110876412 +/- 0.0009678090168861323,0.04941921858500522 +/- 0.005880319236462895,0.09007391763463564 +/- 0.007267011841218699,0.04656810982048568 +/- 0.005864178828686312,0.04741288278775074 +/- 0.007280808522043583,0.055913410770855286 +/- 0.005479080910909323,-0.0067581837381204156 +/- 0.0024742079226737026,0.00026399155227027073 +/- 0.0006357758489330526,0.037170010559662056 +/- 0.007297635709892717,0.055596620908130875 +/- 0.0064407446831269855,0.017687434002111868 +/- 0.0068729124531301655,0.03141499472016892 +/- 0.006376366068814951,0.029883843717001 +/- 0.00767012451840966,0.03812038014783523 +/- 0.006867028717165407,0.014730728616684207 +/- 0.007825735582071145,0.10227032734952476 +/- 0.00919979311924745,0.06927138331573386 +/- 0.007137737958234922,0.007550158394931316 +/- 0.002743988692753174,0.04915522703273491 +/- 0.006012751709430497,0.04413938753959869 +/- 0.008979438943314648,0.06895459345300944 +/- 0.002375337250095464,0.009926082365364242 +/- 0.004352579481631452,0.009926082365364242 +/- 0.004352579481631452
