,bvp_peaks,hrv_min,hrv_pct_5,bvp_iqr,scl_pct_95,scl_pct_5,hrv_n_below_mean,bvp_n_sign_changes,scl_n_below_mean,bvp_n_above_mean,hrv_peaks,scr_min,hrv_pct_95,bvp_pct_95,hrv_n_above_mean,scl_mean,bvp_lineintegral,hrv_iqr,hrv_max,bvp_ptp,scl_rms,hrv_std,hrv_entropy,hrv_n_sign_changes,bvp_mean,bvp_std,bvp_sum,bvp_max,hrv_sum,hrv_ptp,hrv_mean,scr_svd_entropy,hrv_rms,hrv_energy,hrv_kurtosis,hrv_perm_entropy,hrv_iqr_5_95,scr_entropy,scr_pct_5,scr_pct_95,scl_n_sign_changes,scl_iqr,scr_ptp,scr_energy,scr_kurtosis,scl_iqr_5_95,scr_mean,scr_std,scr_lineintegral,scr_rms,scr_peaks,scr_iqr_5_95,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,bvp_pct_5,bvp_iqr_5_95,scl_peaks,scl_energy,bvp_energy,scl_std,bvp_rms,scl_n_above_mean,scl_min,bvp_entropy,scl_ptp,scl_sum,scl_skewness,scl_perm_entropy,scl_lineintegral,scl_kurtosis,hrv_lineintegral,bvp_skewness,hrv_skewness,bvp_kurtosis,scr_skewness,scr_perm_entropy,scl_entropy,scr_sum,bvp_svd_entropy,hrv_svd_entropy,bvp_perm_entropy,bvp_min,scl_max,scr_max,bvp_n_below_mean,scl_svd_entropy
0,0.009111111111111136 +/- 0.003725123247608948,0.0 +/- 0.0,0.0 +/- 0.0,0.0019111111111111301 +/- 0.0017333333333333497,-0.03866666666666665 +/- 0.0027897519691511474,0.04355555555555557 +/- 0.003985157648259537,0.0 +/- 0.0,0.0025333333333333653 +/- 0.0004466611387165092,8.888888888889391e-05 +/- 0.00017777777777778782,0.025288888888888895 +/- 0.005230301079547529,0.0007111111111111513 +/- 0.0004949123878071409,0.0 +/- 0.0,0.0004888888888889165 +/- 0.00046401362261827285,0.0 +/- 0.0,0.0 +/- 0.0,-0.015644444444444416 +/- 0.0011383331977658493,0.0023111111111111414 +/- 0.0006531972647421936,-0.0005777777777777437 +/- 0.0005979388465366002,0.011244444444444456 +/- 0.0030537570464536493,0.0025777777777778233 +/- 0.0008618097524295679,-0.056222222222222194 +/- 0.002161389585028964,0.0 +/- 0.0,-0.00991111111111107 +/- 0.0019275776393068093,0.0 +/- 0.0,0.003822222222222249 +/- 0.0012122828175098578,0.0 +/- 0.0,0.000888888888888939 +/- 0.0,-0.0011999999999999678 +/- 0.0007450246495217781,0.004622222222222261 +/- 0.00029481109247605217,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00031111111111112864 +/- 0.000284583299441476,-0.002222222222222203 +/- 0.001303366959876895,0.0 +/- 0.0,0.0 +/- 0.0,0.00017777777777778782 +/- 0.00021773242158073923,0.0 +/- 0.0,0.0 +/- 0.0,0.0030222222222222373 +/- 0.00302614124987542,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0399111111111111 +/- 0.0030326617083079,0.0 +/- 0.0,-0.0036888888888888527 +/- 0.0012260545977007824,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0029333333333333546 +/- 0.001580123451967223,0.0 +/- 0.0,-0.00031111111111112864 +/- 0.0002036700308869377,0.0 +/- 0.0,0.0 +/- 0.0,-0.0031555555555555447 +/- 0.0008988332629403022,0.0 +/- 0.0,0.005777777777777815 +/- 0.0015006171569896998,-0.0057333333333333125 +/- 0.0005777777777777924,0.0 +/- 0.0,-0.0015111111111110963 +/- 0.0007749153677405608,0.0 +/- 0.0,0.029377777777777815 +/- 0.004278917597064619,0.0 +/- 0.0,-0.005999999999999972 +/- 0.00323102246554239,-0.004044444444444406 +/- 0.0014256902162084926,0.0 +/- 0.0,0.0 +/- 0.0,-0.0013333333333332975 +/- 0.0005962847939999362,0.005644444444444485 +/- 0.0007180219742845964,-0.005333333333333312 +/- 0.001447006275208856,-0.00537777777777777 +/- 0.002778755383527203,0.00040000000000002257 +/- 0.0003691832827963797,0.0010666666666667047 +/- 0.0005333333333333246,0.0 +/- 0.0,0.0 +/- 0.0,-8.888888888889391e-05 +/- 0.00017777777777778782,0.0 +/- 0.0,8.888888888889391e-05 +/- 0.00017777777777778782,0.0032888888888888967 +/- 0.0017910614826319928,0.0492888888888889 +/- 0.004194999963213121,0.0022666666666666946 +/- 0.000642525879768944,0.0 +/- 0.0,0.0 +/- 0.0,0.00448888888888892 +/- 0.003017316279554447,0.0 +/- 0.0
