,bvp_peaks,hrv_min,hrv_pct_5,bvp_iqr,scl_pct_95,scl_pct_5,hrv_n_below_mean,bvp_n_sign_changes,scl_n_below_mean,bvp_n_above_mean,hrv_peaks,scr_min,hrv_pct_95,bvp_pct_95,hrv_n_above_mean,scl_mean,bvp_lineintegral,hrv_iqr,hrv_max,bvp_ptp,scl_rms,hrv_std,hrv_entropy,hrv_n_sign_changes,bvp_mean,bvp_std,bvp_sum,bvp_max,hrv_sum,hrv_ptp,hrv_mean,scr_svd_entropy,hrv_rms,hrv_energy,hrv_kurtosis,hrv_perm_entropy,hrv_iqr_5_95,scr_entropy,scr_pct_5,scr_pct_95,scl_n_sign_changes,scl_iqr,scr_ptp,scr_energy,scr_kurtosis,scl_iqr_5_95,scr_mean,scr_std,scr_lineintegral,scr_rms,scr_peaks,scr_iqr_5_95,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,bvp_pct_5,bvp_iqr_5_95,scl_peaks,scl_energy,bvp_energy,scl_std,bvp_rms,scl_n_above_mean,scl_min,bvp_entropy,scl_ptp,scl_sum,scl_skewness,scl_perm_entropy,scl_lineintegral,scl_kurtosis,hrv_lineintegral,bvp_skewness,hrv_skewness,bvp_kurtosis,scr_skewness,scr_perm_entropy,scl_entropy,scr_sum,bvp_svd_entropy,hrv_svd_entropy,bvp_perm_entropy,bvp_min,scl_max,scr_max,bvp_n_below_mean,scl_svd_entropy
0,0.0016727652901202706 +/- 0.004897036457346757,0.004600104547830675 +/- 0.0010915113966451205,-0.013695765812859351 +/- 0.0011162653687434867,0.01285938316779931 +/- 0.0009973227406345456,0.0 +/- 0.0,0.05551489806586517 +/- 0.004366045586580465,0.0 +/- 0.0,0.0024568740198641524 +/- 0.0004082723301571637,-0.0004181913225300149 +/- 0.001140482186579782,-0.002613695765812829 +/- 0.0006612185384565556,0.0001568217459487764 +/- 0.00023954917380846738,0.0 +/- 0.0,-0.0002613695765812829 +/- 0.0003506640842916414,-0.000261369576581294 +/- 0.000261369576581294,0.0 +/- 0.0,0.01003659174072139 +/- 0.002227629456629643,0.0 +/- 0.0,-0.006534239414532128 +/- 0.0007110021175502281,0.0018818609513853058 +/- 0.0007823643255146832,0.0033455305802404965 +/- 0.0028266609167999566,-0.006586513329848398 +/- 0.001571698523614517,0.002509147935180389 +/- 0.0008030471247118095,-0.0004704652378463292 +/- 0.00015682174594877643,0.0 +/- 0.0,0.004181913225300626 +/- 0.0013016099945623348,0.005279665446942005 +/- 0.0011793532851728753,0.0004181913225300704 +/- 0.00045571342849355027,0.004025091479351839 +/- 0.001653872662786877,-0.002665969681129099 +/- 0.0015932828702695362,-0.0013591217982226512 +/- 0.0007090778863695872,0.006900156821745995 +/- 0.0024607636792346823,0.0004181913225300704 +/- 0.0002090956612650352,0.0007318348144276232 +/- 0.0004790983476169348,0.0 +/- 0.0,-0.0009932043910088728 +/- 0.0008886565603763514,0.0 +/- 0.0,0.0024568740198641194 +/- 0.0010977522216413862,0.004704652378463181 +/- 0.0016364323933610668,0.0 +/- 0.0,-0.00569785676947201 +/- 0.0010041491224411132,0.0 +/- 0.0,0.03246210141139573 +/- 0.0043825996693618715,0.000784108729743882 +/- 0.0007484485657750546,-0.0006795608991113089 +/- 0.0005750130684788014,-0.0001045478306325065 +/- 0.0006934918537073476,0.0 +/- 0.0,-0.0034500784108729586 +/- 0.0007090778863696068,0.0 +/- 0.0,0.0313120752744381 +/- 0.004223848807739837,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0010977522216414348 +/- 0.0008248684703638257,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0003136434918975528 +/- 0.0002560888387645848,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.010820700470465261 +/- 0.001942593222797913,0.0 +/- 0.0,0.044171458442237375 +/- 0.004356333852587707,0.0 +/- 0.0,0.0 +/- 0.0,0.06257187663355987 +/- 0.002303020467528555,0.0 +/- 0.0,-0.002352326189231535 +/- 0.0007110021175502281,0.02247778358599062 +/- 0.0016694949736195998,0.0 +/- 0.0,-0.000470465237846307 +/- 0.0004931511307922726,-0.00135912179822264 +/- 0.0005820976856068886,0.0 +/- 0.0,0.0023523261892316348 +/- 0.000671470600034768,-0.003606900156821713 +/- 0.0007910478803147484,0.0 +/- 0.0,0.019289074751698932 +/- 0.004523732804248793,0.0 +/- 0.0,-0.014845791949817 +/- 0.00279750928599261,0.0 +/- 0.0,0.009043387349712528 +/- 0.0024524211407715435,0.008102456874019903 +/- 0.0023983418184954468,-0.024464192368008342 +/- 0.0022029594883121277,0.0 +/- 0.0,0.008572922111866211 +/- 0.009805226628494198,0.0005227391531626102 +/- 0.0009054107723830932
