,bvp_n_below_mean,bvp_n_above_mean,scl_pct_5,hrv_iqr_5_95,scl_min,hrv_min,scl_skewness,hrv_entropy,hrv_peaks,scl_lineintegral,scl_n_below_mean,hrv_pct_95,scl_ptp,hrv_std,hrv_svd_entropy,scl_sum,scl_energy,hrv_skewness,scr_kurtosis,scr_skewness,bvp_iqr,scl_pct_95,bvp_min,bvp_pct_5,hrv_max,scl_mean,hrv_kurtosis,hrv_pct_5,scl_kurtosis,bvp_std,scl_n_above_mean,scr_n_above_mean,scr_svd_entropy,bvp_n_sign_changes,scr_mean,bvp_iqr_5_95,bvp_rms,scr_rms,bvp_energy,hrv_n_above_mean,bvp_max,bvp_lineintegral,hrv_mean,hrv_n_below_mean,hrv_sum,scr_n_below_mean,hrv_ptp,scl_max,scr_min,bvp_ptp,hrv_iqr,scl_iqr_5_95,scr_pct_5,scl_n_sign_changes,hrv_rms,bvp_skewness,bvp_kurtosis,bvp_pct_95,hrv_energy,scr_perm_entropy,scl_peaks,bvp_sum,hrv_n_sign_changes,scr_n_sign_changes,scr_peaks,scr_entropy,bvp_mean,bvp_entropy,scl_rms,hrv_lineintegral,hrv_perm_entropy,scr_iqr,scl_perm_entropy,scl_iqr,scl_std,scr_max,scr_iqr_5_95,scr_sum,scl_entropy,scr_lineintegral,bvp_svd_entropy,scl_svd_entropy,scr_ptp,scr_energy,scr_std,bvp_peaks,scr_pct_95,bvp_perm_entropy
0,0.032319999999999974 +/- 0.002593119099977225,0.045333333333333316 +/- 0.0033135412409619246,0.002719999999999967 +/- 0.0012496399481450673,-0.00032000000000003136 +/- 0.000639999999999998,0.005706666666666649 +/- 0.0012632233901148898,-0.001653333333333362 +/- 0.00099634889025436,0.0005333333333332968 +/- 0.0004770278351999646,0.0015466666666666407 +/- 0.0005568163471418804,0.00074666666666664 +/- 0.0003537733109712539,0.00021333333333329875 +/- 0.0004888080741286224,0.0 +/- 0.0,-0.003306666666666702 +/- 0.0017816845961056262,0.0009066666666666445 +/- 0.0007928569998569826,0.0005333333333333079 +/- 0.0005333333333333413,0.00015999999999994908 +/- 0.0006767241354906356,-0.007253333333333389 +/- 0.001266596489284035,-0.004480000000000028 +/- 0.0015857139997139755,-0.001013333333333344 +/- 0.0002872087897138313,5.333333333332746e-05 +/- 0.0001599999999999824,0.00031999999999997585 +/- 0.0004888080741286224,0.007519999999999994 +/- 0.001104656809451081,-0.0027200000000000115 +/- 0.0006933333333333355,0.0007999999999999896 +/- 0.0007999999999999971,0.006666666666666654 +/- 0.0008000000000000119,-0.0021866666666666814 +/- 0.0013161560191203292,0.0010133333333333105 +/- 0.0006510162995057876,0.0006399999999999629 +/- 0.00032000000000000913,-0.011360000000000014 +/- 0.001263223390114891,-0.00021333333333335426 +/- 0.00026127890589689796,0.0005333333333332968 +/- 0.0007542472332656462,-0.0001600000000000268 +/- 0.00034149995932976286,0.0010133333333332884 +/- 0.00044301993935562996,-0.00021333333333336534 +/- 0.0004888080741286175,-0.0006400000000000405 +/- 0.001365999837318996,-0.0011733333333333595 +/- 0.0007838367176906153,0.0010133333333332995 +/- 0.0006933333333333226,0.0009599999999999609 +/- 0.0009175813618178643,-0.004853333333333376 +/- 0.0010518977559101778,0.0030399999999999538 +/- 0.0007561305002004187,-0.0005866666666666908 +/- 0.0003733333333333271,0.003359999999999963 +/- 0.0012632233901148872,0.008586666666666642 +/- 0.001399936506496706,-0.0037333333333333663 +/- 0.0009237604307034277,-0.00032000000000003136 +/- 0.00026127890589689796,-0.0017600000000000172 +/- 0.0006767241354906392,-0.0003733333333333699 +/- 0.0002444040370643354,0.0020266666666666324 +/- 0.0006661331198291549,0.004906666666666615 +/- 0.000621968202116832,5.333333333332746e-05 +/- 0.0001599999999999824,-0.0002666666666666928 +/- 0.000868203765125321,0.0006933333333333014 +/- 0.00047999999999999405,0.0026666666666666284 +/- 0.0012393546707863657,-0.0004266666666667085 +/- 0.00021333333333335423,0.00021333333333330983 +/- 0.00026127890589684353,0.00037333333333330334 +/- 0.0010679991677066923,-0.002613333333333345 +/- 0.000605750223552028,0.00037333333333329223 +/- 0.0007175266158439347,0.0031999999999999585 +/- 0.0008924373616363286,-0.0020800000000000263 +/- 0.0006510162995058104,0.0007999999999999674 +/- 0.0002666666666666928,0.0 +/- 0.0,5.333333333332746e-05 +/- 0.0001599999999999824,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00015999999999999348 +/- 0.0003414999593297438,0.0 +/- 0.0,-0.000800000000000034 +/- 0.0008347987115999182,0.002879999999999938 +/- 0.0007617523657112219,0.0004266666666666308 +/- 0.00031999999999998696,0.001599999999999957 +/- 0.0005842373946721737,0.0004266666666666419 +/- 0.0005225578117937483,-0.0012800000000000144 +/- 0.00026127890589689796,0.001386666666666625 +/- 0.0005438954147832358,-0.0027200000000000115 +/- 0.000503145660376358,-0.0024000000000000132 +/- 0.000799999999999997,0.00010666666666664382 +/- 0.000666133119829162,0.02010666666666664 +/- 0.002066279533633098,0.002293333333333292 +/- 0.0005866666666666758,0.000853333333333306 +/- 0.0016035516136931123,0.002933333333333288 +/- 0.0010464755664185861,-0.00032000000000003136 +/- 0.00042666666666666683,-0.0036800000000000166 +/- 0.0010244998779892689,-0.006666666666666732 +/- 0.000990622699787023,0.019413333333333303 +/- 0.004987165750426005,-0.00010666666666669933 +/- 0.00039911012125589063,0.026559999999999983 +/- 0.0007838367176905941
