,F1 Score,Accuracy,mAUC,mAP,mAUPRC,Kappa,mTPR@1%FPR,mTPR@5%FPR,mEER,Fitted Models,Test IX
0,0.6105568552060029,0.32645370901187737,0.5223591170394281,0.34288280197221027,0.3428423013282346,-0.02514593219444916,0.09583840081981372,0.04228528829921218,0.4749717186087403,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 63766  63767  63768 ... 349299 349300 349301]
1,0.6276375214835618,0.5017255090965923,0.7396244065441171,0.5755926044761113,0.5755244355063925,0.31069759415240683,0.3837374834719475,0.2990202297721844,0.33390562729085077,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 54518  54519  54520 ... 358158 358159 358160]
2,0.6370375016599009,0.33501836672901875,0.5683467382621261,0.3680303108058606,0.3679408262930471,-0.0024283259965540704,0.16405664836772169,0.08650616827431652,0.44438158793706767,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[251821 251822 251823 ... 374850 374851 374852]
3,0.6945724653753691,0.5458949887534498,0.7044458919456834,0.5605104238204013,0.560475226823914,0.4068770740964668,0.3410025311687839,0.28343812738960467,0.3725204724323767,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 89939  89940  89941 ... 400271 400272 400273]
4,0.5829002829888215,0.49537379048436186,0.6728841000231057,0.45884521513959203,0.45880497277292687,0.30502364557944606,0.17159734318344547,0.08849116618770009,0.35807551891455197,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[     0      1      2 ... 242895 242896 242897]
5,0.5946434567283664,0.40755612972379235,0.666093088773458,0.5136060109752821,0.5135470778706116,0.15708179364554387,0.3005733132130517,0.22088728179843897,0.37782957977598103,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 18311  18312  18313 ... 286210 286211 286212]
6,0.5360338358955098,0.34571072577648176,0.62680985664714,0.41762125500175995,0.4175552477166858,0.04383133590293786,0.1953244621976528,0.09740228693934565,0.39527764630125484,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[125823 125824 125825 ... 392311 392312 392313]
7,0.7324080479210987,0.6164694516588759,0.8084572302444119,0.6789141020572075,0.6788694203774427,0.5983772644593917,0.5373670995989334,0.4792758027486465,0.27389705124968805,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[  9253   9254   9255 ... 294404 294405 294406]
8,0.6862080711972018,0.35626563835642444,0.5992710583394444,0.39952916499668695,0.39942654704931124,0.05397188812431453,0.21407705107267652,0.1261490474302236,0.4347458941574531,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[169565 169566 169567 ... 384217 384218 384219]
9,0.5640298577792459,0.43274005995936005,0.6336193138228966,0.503219171984146,0.5031720604252847,0.1591478677313639,0.22982226008364173,0.19640158290778154,0.41865515040402834,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[107905 107906 107907 ... 311859 311860 311861]
