,F1 Score,Accuracy,mAUC,mAP,mAUPRC,Kappa,mTPR@1%FPR,mTPR@5%FPR,mEER,Fitted Models,Test IX
0,0.6111450810190611,0.39898163795140174,0.6015833414033812,0.428604400840616,0.42856936985353905,0.12352755798218984,0.2021614094588919,0.13555408042750935,0.42863818443324386,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 54518  54519  54520 ... 400271 400272 400273]
1,0.6365998141276041,0.4392955495758109,0.5688081507782735,0.3968836706811083,0.39678591170887106,0.20155191701068687,0.1802754820294391,0.12699125906814143,0.4594184626853446,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 27360  27361  27362 ... 339754 339755 339756]
2,0.5446644852789777,0.3963402092382271,0.5447078483995899,0.41702004794392367,0.4169916081666427,0.10023624411569365,0.18084197979050912,0.14134045768746106,0.4660192949800135,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[107905 107906 107907 ... 311859 311860 311861]
3,0.5334444144942354,0.37679297817700524,0.5522345405221551,0.35214225326670706,0.352185535488041,0.0308575967258512,0.12473763003967253,0.06148625590375717,0.4526157002049968,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 63766  63767  63768 ... 349299 349300 349301]
4,0.5579589599353556,0.3917788583612418,0.5818835879584286,0.41397616828930434,0.413970562904661,0.12874854030514282,0.1921566901842118,0.11420528842401988,0.4442530184972866,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[     0      1      2 ... 294404 294405 294406]
5,0.5132402928733907,0.43739328965344915,0.636689994576483,0.41891335803253366,0.4188695924115398,0.14500054360681747,0.19077939659750373,0.10473777744135852,0.40133624035765947,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 36412  36413  36414 ... 374850 374851 374852]
6,0.601825393922673,0.4183627480687602,0.6253861283118102,0.46010119554502654,0.46006144300612456,0.19025907613460957,0.2260850726918521,0.15654685748157957,0.42590146524422584,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 81135  81136  81137 ... 366030 366031 366032]
7,0.7009515494662216,0.5863948040522297,0.7769310212430002,0.655240471136902,0.6552039955677601,0.4478106371346706,0.4553463611995497,0.38192917473788884,0.3052636012440562,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 45488  45489  45490 ... 392311 392312 392313]
8,0.5431906449280698,0.4089134851296467,0.5999297187319537,0.41630749449407767,0.4162237960719255,0.09607411780054131,0.19665531629890678,0.1264377881843825,0.43039891793109525,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 72370  72371  72372 ... 206427 206428 206429]
9,0.6331851962595895,0.4807883055192294,0.665352929739614,0.5010245414633503,0.5010556690595069,0.3094435491397689,0.26739349249980277,0.186085999190554,0.37847610274746296,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 18311  18312  18313 ... 277661 277662 277663]
