,bvp_rms,bvp_lineintegral,bvp_pct_95,bvp_std,bvp_peaks,bvp_svd_entropy,bvp_iqr_5_95,bvp_min,bvp_energy,bvp_n_sign_changes,bvp_kurtosis,bvp_n_below_mean,bvp_n_above_mean,bvp_iqr,bvp_ptp,bvp_perm_entropy,bvp_skewness,bvp_sum,bvp_mean,bvp_max,bvp_entropy,bvp_pct_5
0,0.12593226137529928 +/- 0.005429710165542113,-0.02955867259664733 +/- 0.007490974470566507,-0.04707492302429015 +/- 0.005411897347460881,0.1537803626411221 +/- 0.005422807897416141,-0.02411905576462543 +/- 0.004565014629414369,-0.013547724940130058 +/- 0.002681617234658289,-0.036743072186110184 +/- 0.0030183708518799583,-0.04871707150188166 +/- 0.0032245971037832685,0.03260348956551483 +/- 0.00245298553133674,0.016524119055764584 +/- 0.0032923054941523407,-0.0009579199452617648 +/- 0.0009652231255330906,0.01152925076975705 +/- 0.004048095154218533,0.01152925076975705 +/- 0.004048095154218533,0.032227163872733465 +/- 0.004367286595205731,-0.025966472801915896 +/- 0.0049469533612246114,0.004721176873075561 +/- 0.0013320507926056597,0.008587068080738924 +/- 0.004430214630695764,0.0023605884365377585 +/- 0.0016079370509750166,0.0023605884365377585 +/- 0.0016079370509750166,-0.00027369141293195345 +/- 0.0004538658625187148,0.0 +/- 0.0,0.009408142319534685 +/- 0.002265457835257392
