,bvp_peaks,bvp_iqr,bvp_svd_entropy,bvp_pct_5,bvp_std,bvp_skewness,bvp_lineintegral,bvp_ptp,bvp_max,bvp_pct_95,bvp_min,bvp_sum,bvp_rms,bvp_mean,bvp_entropy,bvp_iqr_5_95,bvp_kurtosis,bvp_energy,bvp_n_sign_changes,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy
0,0.021527553980019366 +/- 0.003342286087647876,0.009571382533032557 +/- 0.0020788209375275568,0.026264904930712228 +/- 0.0033653563648341667,0.014631002255881409 +/- 0.0028505761376082274,0.0018047051240734913 +/- 0.002480422997730421,0.0007734450531743598 +/- 0.002463617770366264,0.012536255236867567 +/- 0.0023259233742528203,0.0012890750886239365 +/- 0.0019865981317979337,0.0032226877215598138 +/- 0.002255881405091848,0.006123106670963607 +/- 0.0015455467364849248,0.017692555591363224 +/- 0.0018594098274897412,0.0009023525620367679 +/- 0.0009092320966590913,0.0015791169835642992 +/- 0.0014372609165954075,-0.0009668063164679052 +/- 0.0003813135535352666,0.0 +/- 0.0,0.0014179825974863114 +/- 0.0026228797872221423,0.002610377054463431 +/- 0.0019626670935978282,0.005510796003867236 +/- 0.0018538159224324403,-0.004382855301321287 +/- 0.0031483531400115354,0.043796326135997446 +/- 0.0031917626747949056,0.06068320979697067 +/- 0.0033492703704482494,0.027521753142120554 +/- 0.0028286314221710306
