,bvp_n_below_mean,bvp_peaks,bvp_max,bvp_iqr,bvp_svd_entropy,bvp_min,bvp_kurtosis,bvp_energy,bvp_rms,bvp_std,bvp_lineintegral,bvp_pct_5,bvp_sum,bvp_entropy,bvp_mean,bvp_pct_95,bvp_n_above_mean,bvp_iqr_5_95,bvp_ptp,bvp_skewness,bvp_n_sign_changes,bvp_perm_entropy
0,0.09255251432208789 +/- 0.005310033160528099,0.039083386378103144 +/- 0.004025311713243135,0.02663908338637814 +/- 0.003298497639233922,0.007861234882240642 +/- 0.0034895073536041154,0.03157224697644817 +/- 0.0018437617260293059,0.01091661362189692 +/- 0.002899739778457822,0.010184595798854256 +/- 0.0038456543518760725,0.004837683004455762 +/- 0.0003711618010722529,0.004328453214513084 +/- 0.0011315333440248703,0.0006047103755569827 +/- 0.00046011560454491606,0.0197326543602801 +/- 0.003118382867960756,0.029885423297262913 +/- 0.00235798172399637,0.000668364099299823 +/- 0.0003614836630044807,0.0 +/- 0.0,-6.365372374284028e-05 +/- 0.00012730744748568057,-0.008465945257797546 +/- 0.002205948243305335,0.004232972628898812 +/- 0.0012165190867992396,0.041884150222788054 +/- 0.0014805478484548587,-0.004455760661998686 +/- 0.0015329846694834212,0.013399108847867625 +/- 0.003024221842756017,0.031317632081476796 +/- 0.004244324144664475,0.01584977721196692 +/- 0.0040227944772310426
