,bvp_peaks,bvp_iqr,bvp_svd_entropy,bvp_pct_5,bvp_std,bvp_skewness,bvp_lineintegral,bvp_ptp,bvp_max,bvp_pct_95,bvp_min,bvp_sum,bvp_rms,bvp_mean,bvp_entropy,bvp_iqr_5_95,bvp_kurtosis,bvp_energy,bvp_n_sign_changes,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy
0,0.009128763613068469 +/- 0.003711284505527373,-0.013356822549647717 +/- 0.004263941268225607,0.02338244714926325 +/- 0.0034139430094744976,-0.011370916079436322 +/- 0.0023108803953142587,0.008231902626521414 +/- 0.002485429306158406,-0.001633568225496529 +/- 0.0027570643245362326,0.009801409352978819 +/- 0.0029503085047199273,0.012139654067905136 +/- 0.002262423239770691,-0.003171044202434381 +/- 0.0025117091505592925,0.008584240871236336 +/- 0.0024427515650144375,0.002402306213965355 +/- 0.0035559902804571633,-0.001953875720691911 +/- 0.000693670974622272,-0.0031390134529148627 +/- 0.0014238379737919892,-0.0005445227418322096 +/- 0.0008836075736152372,0.0 +/- 0.0,-0.0110185778347214 +/- 0.0018467053562331286,-0.0026905829596413078 +/- 0.0019229123664066263,-9.609224855866572e-05 +/- 0.002148926728727667,-0.017296604740550992 +/- 0.002353769772053023,0.0338565022421524 +/- 0.0036606256290402815,0.04746957078795636 +/- 0.0039718129404228,0.005317104420243368 +/- 0.002872785051220825
