,bvp_peaks,bvp_iqr,bvp_svd_entropy,bvp_pct_5,bvp_std,bvp_skewness,bvp_lineintegral,bvp_ptp,bvp_max,bvp_pct_95,bvp_min,bvp_sum,bvp_rms,bvp_mean,bvp_entropy,bvp_iqr_5_95,bvp_kurtosis,bvp_energy,bvp_n_sign_changes,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy
0,0.010184595798854213 +/- 0.0029991646058280578,-0.0073201782304265104 +/- 0.0024028753772344816,0.016645448758752346 +/- 0.0026744034574851428,0.003500954805856116 +/- 0.0019359524284844657,0.0041374920432845075 +/- 0.0010745985369913739,0.008211330362826185 +/- 0.002435534878384368,-0.002928071292170642 +/- 0.0016949111337612344,-0.0004455760661998931 +/- 0.002636831976729218,0.016613621896880926 +/- 0.0030220439135504175,0.003978357733927407 +/- 0.0017677522695097065,0.0034373010821132865 +/- 0.0022269708064335835,-3.182686187144235e-05 +/- 0.0009700668780476105,0.0020369191597708 +/- 0.00132912877261751,0.0003819223424570306 +/- 0.000617145748875399,0.0 +/- 0.0,0.0068427753023551415 +/- 0.0009360560897423644,-0.006492679821769587 +/- 0.002131211845039254,-0.0031508593252705607 +/- 0.0013080027108869645,-0.004646721833227274 +/- 0.00252296896022998,0.04423933800127302 +/- 0.005321847222426078,0.019732654360280055 +/- 0.004448935392745134,-0.009707192870782977 +/- 0.0025151277021171698
