,bvp_peaks,bvp_iqr,bvp_svd_entropy,bvp_pct_5,bvp_std,bvp_skewness,bvp_lineintegral,bvp_ptp,bvp_max,bvp_pct_95,bvp_min,bvp_sum,bvp_rms,bvp_mean,bvp_entropy,bvp_iqr_5_95,bvp_kurtosis,bvp_energy,bvp_n_sign_changes,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy
0,0.14460154241645246 +/- 0.00702251330573147,0.0013174807197943838 +/- 0.002287818446186065,9.640102827765951e-05 +/- 0.002786751259096892,-0.0008676092544986802 +/- 0.001122840951777397,-0.00944730077120819 +/- 0.0007213992390952386,0.0015102827763496362 +/- 0.0029801277775351118,-0.012949871465295614 +/- 0.0023263094855704935,0.0026349614395887234 +/- 0.0024673976632972236,0.03264781491002574 +/- 0.0026544828313706114,0.011793059125964057 +/- 0.0018739747187433628,0.008579691516709542 +/- 0.0015745501285346917,0.0016066838046272735 +/- 0.000674041676201885,-0.007165809768637499 +/- 0.0011319996756946392,-0.0005784061696657794 +/- 0.0005890200122051363,0.0 +/- 0.0,-0.0018316195372750422 +/- 0.0019495901429457051,0.005109254498714677 +/- 0.003159738863122085,-0.0056555269922878735 +/- 0.0011149968877183388,-0.016034704370179908 +/- 0.00203966594762962,0.06693444730077125 +/- 0.0028052165502862833,0.0843187660668381 +/- 0.0030047994158254525,0.03380462724935738 +/- 0.003892819465528977
