,bvp_n_below_mean,bvp_peaks,bvp_max,bvp_iqr,bvp_svd_entropy,bvp_min,bvp_kurtosis,bvp_energy,bvp_rms,bvp_std,bvp_lineintegral,bvp_pct_5,bvp_sum,bvp_entropy,bvp_mean,bvp_pct_95,bvp_n_above_mean,bvp_iqr_5_95,bvp_ptp,bvp_skewness,bvp_n_sign_changes,bvp_perm_entropy
0,-0.007098865478119909 +/- 0.0013002379980636405,0.014554294975688853 +/- 0.006058120503276186,0.04136142625607784 +/- 0.005324734962303032,-0.005834683954619102 +/- 0.0029849891561027574,-0.02431118314424633 +/- 0.0022690437601296633,0.08188006482982176 +/- 0.0035721172937324855,0.017309562398703425 +/- 0.0033190082946308584,0.0002917341977309862 +/- 0.0010987650733665132,-0.006742301458670952 +/- 0.0036322061141864327,-0.006547811993517017 +/- 0.0013427757003052208,0.03478119935170182 +/- 0.0032994812784695026,-0.014813614262560736 +/- 0.002125834999295908,0.0002593192868719951 +/- 0.000830226805501807,0.0 +/- 0.0,-0.0006158833063208746 +/- 0.00044563134796976936,-0.0027552674230145514 +/- 0.0021218771927459666,0.011021069692058382 +/- 0.005612555465291915,-0.026482982171798997 +/- 0.002704460535963189,0.019384116693679142 +/- 0.00224014943833659,0.012965964343598091 +/- 0.0028591347904311157,-0.0005186385737438792 +/- 0.0034126605350410085,-0.009303079416531556 +/- 0.004584275258574453
