,bvp_rms,bvp_lineintegral,bvp_pct_95,bvp_std,bvp_peaks,bvp_svd_entropy,bvp_iqr_5_95,bvp_min,bvp_energy,bvp_n_sign_changes,bvp_kurtosis,bvp_n_below_mean,bvp_n_above_mean,bvp_iqr,bvp_ptp,bvp_perm_entropy,bvp_skewness,bvp_sum,bvp_mean,bvp_max,bvp_entropy,bvp_pct_5
0,0.38770019218449703 +/- 0.006087865067298774,0.01601537475976934 +/- 0.0031708824268455046,0.1159513132607303 +/- 0.007683374997788302,0.22274183215887247 +/- 0.00550369932318854,0.034080717488789214 +/- 0.0021921766344995064,0.019026265214605986 +/- 0.0036300888062798754,0.02860345932094808 +/- 0.0038651175102655828,0.04160794362588079 +/- 0.0028950198729656043,0.029788597053170995 +/- 0.004847131950807674,-0.01844971172325436 +/- 0.0013976569012986058,-0.008968609865470878 +/- 0.0010027210661433922,0.04221652786675203 +/- 0.00248852333114094,0.04221652786675203 +/- 0.00248852333114094,0.0010249839846252161 +/- 0.0007133586627584904,0.03270339525944903 +/- 0.0031463588572738115,0.03475336322869952 +/- 0.002006720705660079,-0.004131966688020528 +/- 0.0018701679150538151,-0.002274183215887282 +/- 0.0011676954601895085,-0.002274183215887282 +/- 0.0011676954601895085,0.018802049967969237 +/- 0.0026839015910972673,0.0 +/- 0.0,-0.0071108263933376435 +/- 0.001656952870772249
