,bvp_rms,bvp_lineintegral,bvp_pct_95,bvp_std,bvp_peaks,bvp_svd_entropy,bvp_iqr_5_95,bvp_min,bvp_energy,bvp_n_sign_changes,bvp_kurtosis,bvp_n_below_mean,bvp_n_above_mean,bvp_iqr,bvp_ptp,bvp_perm_entropy,bvp_skewness,bvp_sum,bvp_mean,bvp_max,bvp_entropy,bvp_pct_5
0,0.16141286237920696 +/- 0.007604771505585867,0.0077974008663779125 +/- 0.0031372481961852317,0.036921026324558535 +/- 0.005563514605382314,0.09020326557814067 +/- 0.007570894795153598,-0.01219593468843715 +/- 0.0025948580251825104,0.003898700433188962 +/- 0.0036473760215863993,0.004165278240586501 +/- 0.002996222194290436,-0.014795068310563098 +/- 0.003431380383033921,-0.0046651116294568196 +/- 0.005166557132506311,-0.008797067644118584 +/- 0.005020941873198894,0.00429856714428527 +/- 0.0024187896626403868,0.0393868710429857 +/- 0.0053726341557953465,0.0393868710429857 +/- 0.0053726341557953465,-0.02769076974341882 +/- 0.006121593103409131,-0.0035321559480172905 +/- 0.004057109298293746,-0.018893702099300212 +/- 0.004438365387004795,0.012695768077307601 +/- 0.0034321892702432505,2.2204460492503132e-17 +/- 0.0013161224697188555,2.2204460492503132e-17 +/- 0.0013161224697188555,0.004831722759080348 +/- 0.0027649416899578816,0.0 +/- 0.0,-0.00876374541819389 +/- 0.002935572740984626
