,bvp_peaks,bvp_iqr,bvp_svd_entropy,bvp_pct_5,bvp_std,bvp_skewness,bvp_lineintegral,bvp_ptp,bvp_max,bvp_pct_95,bvp_min,bvp_sum,bvp_rms,bvp_mean,bvp_entropy,bvp_iqr_5_95,bvp_kurtosis,bvp_energy,bvp_n_sign_changes,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy
0,0.02616387337057733 +/- 0.002194840125169102,0.00887647423960276 +/- 0.0017457928132123134,0.006641837368094395 +/- 0.0024759367691097587,0.005927995034140332 +/- 0.0012136073740544365,0.003320918684047214 +/- 0.0011108336541386168,0.0031346989447548655 +/- 0.001267951472117663,0.0028864059590316903 +/- 0.0012800490768032913,0.00251396648044695 +/- 0.0006276768595951734,0.0022656734947238077 +/- 0.0018364136800107932,0.002048417132216074 +/- 0.0010218546016855451,0.0020173805090006546 +/- 0.0019195091366935107,0.0012414649286158097 +/- 0.000555199994413355,0.0012104283054004017 +/- 0.0012979840885367034,0.0006207324643079159 +/- 0.0006510297009125701,0.0 +/- 0.0,-0.0004034761018000932 +/- 0.0014021548104377881,-0.0016759776536312333 +/- 0.0018580545682303972,-0.0018001241464928098 +/- 0.001605526648836437,-0.007324643078832982 +/- 0.0023275398211362844,-0.011297330850403464 +/- 0.002971098185915407,-0.016542520173805066 +/- 0.0024675579404470536,-0.026784605834885122 +/- 0.0029867811792077055
