,bvp_n_below_mean,bvp_peaks,bvp_max,bvp_iqr,bvp_svd_entropy,bvp_min,bvp_kurtosis,bvp_energy,bvp_rms,bvp_std,bvp_lineintegral,bvp_pct_5,bvp_sum,bvp_entropy,bvp_mean,bvp_pct_95,bvp_n_above_mean,bvp_iqr_5_95,bvp_ptp,bvp_skewness,bvp_n_sign_changes,bvp_perm_entropy
0,0.0913837283792441 +/- 0.005492222870891855,0.006662395900064099 +/- 0.0032120310407999157,0.009865470852017954 +/- 0.0027434481877468145,0.03321588725176171 +/- 0.0019799563690615788,0.019474695707879595 +/- 0.005114499335352225,0.005253042921204399 +/- 0.004008837372751299,0.020659833440102516 +/- 0.0010647514502623158,0.01870595771941066 +/- 0.00077405803802655,0.0071748878923767355 +/- 0.0011114254691157728,-0.0002882767456758084 +/- 0.0015980102092589754,0.015406790518898173 +/- 0.0020128465526412396,0.013132607303010913 +/- 0.0021629651526116614,0.0001921844971172426 +/- 0.000156917984803543,0.0 +/- 0.0,-0.00022421524663672753 +/- 0.00100323252808238,0.008071748878923802 +/- 0.0013422374657115301,-0.0027546444586803 +/- 0.0014049783599911195,-0.005541319666880174 +/- 0.0008600718502304589,-0.0036194746957078474 +/- 0.001979956369061571,0.0321268417680974 +/- 0.003555413196668803,-0.004612427930813545 +/- 0.00236333974960882,0.07844330557335044 +/- 0.006389231342682615
