,bvp_rms,bvp_lineintegral,bvp_pct_95,bvp_std,bvp_peaks,bvp_svd_entropy,bvp_iqr_5_95,bvp_min,bvp_energy,bvp_n_sign_changes,bvp_kurtosis,bvp_n_below_mean,bvp_n_above_mean,bvp_iqr,bvp_ptp,bvp_perm_entropy,bvp_skewness,bvp_sum,bvp_mean,bvp_max,bvp_entropy,bvp_pct_5
0,0.21927167257492747 +/- 0.007618368338202614,-0.0004189494038028263 +/- 0.0021135033750653656,0.02977763454721233 +/- 0.005069360516206427,0.10418949403802764 +/- 0.008082523934976561,0.02281662906864319 +/- 0.0037327572634406124,0.040380277151143985 +/- 0.0029005979820850136,0.0022236545278761953 +/- 0.004398585069897413,0.026135997421849754 +/- 0.004276471392369388,0.016661295520464015 +/- 0.003542172169961697,0.04163712536255232 +/- 0.002722360564865345,0.015146632291330907 +/- 0.003134467654731001,0.012310667096358308 +/- 0.005773559955284229,0.012310667096358308 +/- 0.005773559955284229,0.017466967450853976 +/- 0.0021608836112459186,0.0039316790203028805 +/- 0.0033391772728297952,0.0020947470190137985 +/- 0.0034627025999895114,0.003448275862068928 +/- 0.003988979282282051,0.0019336126329358217 +/- 0.000998513270050254,0.0019336126329358217 +/- 0.000998513270050254,0.003416048984853315 +/- 0.001846799714069542,0.0 +/- 0.0,0.0019980663873670145 +/- 0.0013581248795169446
