,bvp_n_below_mean,bvp_peaks,bvp_max,bvp_iqr,bvp_svd_entropy,bvp_min,bvp_kurtosis,bvp_energy,bvp_rms,bvp_std,bvp_lineintegral,bvp_pct_5,bvp_sum,bvp_entropy,bvp_mean,bvp_pct_95,bvp_n_above_mean,bvp_iqr_5_95,bvp_ptp,bvp_skewness,bvp_n_sign_changes,bvp_perm_entropy
0,0.06111825192802053 +/- 0.002937376576356408,0.1748071979434447 +/- 0.004452572770099948,0.04097043701799484 +/- 0.00315908521419841,-0.008129820051413906 +/- 0.0037420214244403447,0.004659383033418974 +/- 0.0037342871133824278,0.06510282776349612 +/- 0.004441427388989955,0.001992287917737756 +/- 0.0007156509463791882,0.01908740359897171 +/- 0.002313624678663251,0.012499999999999956 +/- 0.0014965464038811066,-0.029820051413881766 +/- 0.0018835926593512523,0.05453084832904881 +/- 0.004087550117824677,-0.0065552699228792035 +/- 0.002567478708925221,0.003984575835475545 +/- 0.0007069408740359935,0.0 +/- 0.0,-0.0047879177377892265 +/- 0.0007798625385290273,-0.006587403598971753 +/- 0.0025271455965336473,0.1033740359897172 +/- 0.0061020996364721854,0.007519280205655498 +/- 0.002156550351614707,-0.004980719794344513 +/- 0.002208825045769192,-0.046883033419023154 +/- 0.00305675552454021,-0.006651670951156841 +/- 0.0022357742656553786,0.006715938303341873 +/- 0.00556655075741442
