,bvp_n_below_mean,bvp_peaks,bvp_max,bvp_iqr,bvp_svd_entropy,bvp_min,bvp_kurtosis,bvp_energy,bvp_rms,bvp_std,bvp_lineintegral,bvp_pct_5,bvp_sum,bvp_entropy,bvp_mean,bvp_pct_95,bvp_n_above_mean,bvp_iqr_5_95,bvp_ptp,bvp_skewness,bvp_n_sign_changes,bvp_perm_entropy
0,0.049968963376784616 +/- 0.005268918150940038,0.041930477963997514 +/- 0.005074179418373071,0.0361887026691496 +/- 0.004690947145849543,0.01831160769708253 +/- 0.003724394785847298,0.017318435754189933 +/- 0.003674400642321222,0.013314711359404097 +/- 0.0028017322088355018,0.01098696461824954 +/- 0.003028894574489336,0.01098696461824954 +/- 0.0013109070193633148,0.010055865921787699 +/- 0.002865472101200187,0.006703910614525133 +/- 0.0019785695158919016,0.004686530105524523 +/- 0.002461304021465793,0.003196772191185593 +/- 0.001671661453692767,0.0003724394785847185 +/- 0.0005517190823907914,0.0 +/- 0.0,-6.207324643080492e-05 +/- 0.0003619461138948155,-0.0006828057107386987 +/- 0.0013726470755739304,-0.0008379888268156499 +/- 0.001992396504742902,-0.0036002482929857415 +/- 0.0016725255847681642,-0.016232153941651138 +/- 0.002114366397299948,-0.01883923029174427 +/- 0.002895069861562159,-0.023215394165114846 +/- 0.0043313606516249496,-0.05242085661080074 +/- 0.005578741293667321
