,bvp_n_below_mean,bvp_peaks,bvp_max,bvp_iqr,bvp_svd_entropy,bvp_min,bvp_kurtosis,bvp_energy,bvp_rms,bvp_std,bvp_lineintegral,bvp_pct_5,bvp_sum,bvp_entropy,bvp_mean,bvp_pct_95,bvp_n_above_mean,bvp_iqr_5_95,bvp_ptp,bvp_skewness,bvp_n_sign_changes,bvp_perm_entropy
0,-0.00128907508862387 +/- 0.005822282844027686,0.041733805994199194 +/- 0.006106546801512308,0.00022558814050922528 +/- 0.0029397201242620102,0.049790525298098645 +/- 0.005996710946158047,0.005639703512729644 +/- 0.007812276298208025,-0.013889784079922607 +/- 0.0036700456776221136,0.0057363841443764385 +/- 0.004773060543106319,0.0037383177570093906 +/- 0.0016254618385972842,-0.013245246535610655 +/- 0.0012096889706170498,-0.0006767644215275315 +/- 0.0010236790315352022,-0.011633902674830787 +/- 0.0018255893056098728,0.0011923944569771528 +/- 0.0016052090757863106,0.0006445375443120072 +/- 0.00038131355353526665,0.0 +/- 0.0,-0.00019336126329354552 +/- 0.0011989091355293618,-3.222687721555761e-05 +/- 0.0021735828203567455,-0.0021914276506606266 +/- 0.001557595355925837,-0.012471801482436307 +/- 0.0019122789170669381,-0.0018047051240734247 +/- 0.002821278585657657,0.026554946825652626 +/- 0.0021386606539525645,0.03251691911053822 +/- 0.002115468054434571,-0.003834998388656097 +/- 0.005235156764611889
