,bvp_rms,bvp_lineintegral,bvp_pct_95,bvp_std,bvp_peaks,bvp_svd_entropy,bvp_iqr_5_95,bvp_min,bvp_energy,bvp_n_sign_changes,bvp_kurtosis,bvp_n_below_mean,bvp_n_above_mean,bvp_iqr,bvp_ptp,bvp_perm_entropy,bvp_skewness,bvp_sum,bvp_mean,bvp_max,bvp_entropy,bvp_pct_5
0,0.4918675666988107 +/- 0.004244469518545561,0.08267438122790102 +/- 0.003938919622511205,0.1298617807778849 +/- 0.0039837822911808615,0.15425908068145291 +/- 0.004184774192523516,-0.031147540983606548 +/- 0.003545907763026471,-0.0199292831886853 +/- 0.004554931426272798,0.03844423015107684 +/- 0.00286857107262272,0.0721954355512697 +/- 0.003556818050433433,0.016007714561234333 +/- 0.004476680259351642,0.051398264223722304 +/- 0.0041375965193683716,-0.0020250723240115565 +/- 0.0019289081566926831,0.04509803921568628 +/- 0.003185501723658366,0.04509803921568628 +/- 0.003185501723658366,0.03513339762134363 +/- 0.0022457137222383185,0.028222436515589845 +/- 0.0024890338389721486,0.03513339762134364 +/- 0.0027727814578212325,-0.006878817100610712 +/- 0.0034685749817335338,3.214400514305327e-05 +/- 0.0015378815447001767,3.214400514305327e-05 +/- 0.0015378815447001767,0.0011250401800064536 +/- 0.0005794842937100527,0.0 +/- 0.0,2.2204460492503132e-17 +/- 0.0011500188891030631
