,bvp_peaks,bvp_iqr,bvp_svd_entropy,bvp_pct_5,bvp_std,bvp_skewness,bvp_lineintegral,bvp_ptp,bvp_max,bvp_pct_95,bvp_min,bvp_sum,bvp_rms,bvp_mean,bvp_entropy,bvp_iqr_5_95,bvp_kurtosis,bvp_energy,bvp_n_sign_changes,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy
0,0.038669238187078056 +/- 0.003204904004713227,0.003246544519447081 +/- 0.0016544017013767661,-0.01308261009321764 +/- 0.002241108069887915,-0.0016714882674381593 +/- 0.002849054298445541,-0.004532304725168778 +/- 0.001854628317165117,0.01192542590806812 +/- 0.0015512604965623445,0.012471873995499805 +/- 0.001414336226293792,-0.005464480874316979 +/- 0.0018687806947924762,0.001285760205721609 +/- 0.002885808510120663,0.011700417872066816 +/- 0.002810349468903181,-0.00565734490517521 +/- 0.0027546493456288837,0.000289296046287324 +/- 0.0006961236845936118,0.002185792349726745 +/- 0.0015994670915621856,0.0017036322725811238 +/- 0.000538831713733234,0.0 +/- 0.0,0.00118932819029246 +/- 0.0016266899297820592,-0.002442944390871127 +/- 0.002457282526983793,-0.001414336226293822 +/- 0.0010485057171520506,0.00032144005143038836 +/- 0.0017897024631404832,0.04008357441337187 +/- 0.0032687466261674537,0.050305368048858844 +/- 0.003480618422968125,-0.017743490838958563 +/- 0.0022167714110661054
