,bvp_peaks,bvp_iqr,bvp_svd_entropy,bvp_pct_5,bvp_std,bvp_skewness,bvp_lineintegral,bvp_ptp,bvp_max,bvp_pct_95,bvp_min,bvp_sum,bvp_rms,bvp_mean,bvp_entropy,bvp_iqr_5_95,bvp_kurtosis,bvp_energy,bvp_n_sign_changes,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy
0,0.04162074554294977 +/- 0.003890329514081689,-0.006029173419773115 +/- 0.0025116850084681438,0.01607779578606159 +/- 0.0032647464018189104,-0.005121555915721221 +/- 0.0016451964396044844,-0.005413290113452174 +/- 0.0022646403208698386,-0.01568881685575365 +/- 0.0026341976860823207,-0.00025931928687197294 +/- 0.0029807621218989,-0.002625607779578598 +/- 0.002449203397064953,-0.017374392220421385 +/- 0.0027397791389452706,0.0036304700162074653 +/- 0.0019599632360234494,-0.003630470016207443 +/- 0.0022023063535122267,-0.000972447325769854 +/- 0.0008071247713444984,-0.006807131280388967 +/- 0.00243003757717876,0.0007131280388979145 +/- 0.0007363252312220682,0.0 +/- 0.0,0.002917341977309562 +/- 0.0020346651314716658,-0.010956239870340334 +/- 0.003364911318602523,0.003533225283630459 +/- 0.001590974546749813,-0.022917341977309557 +/- 0.0028739799219861294,-0.029756888168557528 +/- 0.004848819954960174,-0.02687196110210697 +/- 0.004131979431337818,0.0036628849270664452 +/- 0.003491343222888081
