,bvp_rms,bvp_lineintegral,bvp_pct_95,bvp_std,bvp_peaks,bvp_svd_entropy,bvp_iqr_5_95,bvp_min,bvp_energy,bvp_n_sign_changes,bvp_kurtosis,bvp_n_below_mean,bvp_n_above_mean,bvp_iqr,bvp_ptp,bvp_perm_entropy,bvp_skewness,bvp_sum,bvp_mean,bvp_max,bvp_entropy,bvp_pct_5
0,0.5015102827763497 +/- 0.005575077045537518,0.2509318766066838 +/- 0.0042810209819652235,0.2605719794344474 +/- 0.0060807410356263514,0.07898457583547563 +/- 0.005717266418067927,0.06609897172236508 +/- 0.00480728815746427,-0.005173521850899687 +/- 0.00507356046456829,0.11217866323907462 +/- 0.005073560464568295,0.11314267352185095 +/- 0.005178309748597489,-0.013881748071979394 +/- 0.0047916903409662434,0.036953727506426795 +/- 0.0047661944004470875,0.019440874035989774 +/- 0.002023401219978314,0.03766066838046277 +/- 0.004633939037496231,0.03766066838046277 +/- 0.004633939037496231,-0.03113753213367605 +/- 0.005660363233651708,0.04569408740359902 +/- 0.004840999893384698,0.060989717223650444 +/- 0.004665030705388047,0.02117609254498719 +/- 0.0034443043995131396,-0.0015745501285346463 +/- 0.0018372483751828888,-0.0015745501285346463 +/- 0.0018372483751828888,0.0018316195372751088 +/- 0.0011590416964570355,0.0 +/- 0.0,-0.014781491002570635 +/- 0.003436951659928254
