,hrv_kurtosis,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,hrv_skewness,hrv_std,hrv_iqr,hrv_rms,hrv_energy,hrv_entropy,hrv_perm_entropy,hrv_pct_5,hrv_iqr_5_95,hrv_svd_entropy,hrv_max,hrv_peaks,hrv_sum,hrv_ptp,hrv_mean,hrv_pct_95,hrv_min,hrv_lineintegral
0,-0.0021245059288537704 +/- 0.0013266523302467932,0.0017292490118576698 +/- 0.0013485517849758963,0.0 +/- 0.0,0.0029150197628458052 +/- 0.0016892609681105467,0.008498023715414981 +/- 0.0017509926034258332,-0.007114624505928891 +/- 0.001501846260234251,-0.002124505928853804 +/- 0.001795729431362285,-0.004397233201581053 +/- 0.001584882898453113,-0.006620553359683834 +/- 0.0013109188894685393,-0.003952569169960518 +/- 0.0014319542239317775,-0.003458498023715462 +/- 0.0016971901222646078,-0.005434782608695709 +/- 0.0013798656169732154,-0.01007905138339924 +/- 0.0020514367086982934,0.0013339920948616357 +/- 0.0027601734631350645,0.03917984189723317 +/- 0.004335738227161823,-0.002915019762845894 +/- 0.0015220278459238488,-0.005830039525691754 +/- 0.001393946243049987,-0.014031620553359724 +/- 0.0023089568074205354,-0.005879446640316244 +/- 0.002279698022739004,0.002816205533596794 +/- 0.0016542163085754185,-0.004397233201581097 +/- 0.0015220278459238408,-0.010968379446640353 +/- 0.00228344268938565
