,hrv_lineintegral,hrv_iqr,hrv_iqr_5_95,hrv_sum,hrv_rms,hrv_energy,hrv_svd_entropy,hrv_n_below_mean,hrv_perm_entropy,hrv_kurtosis,hrv_peaks,hrv_entropy,hrv_n_sign_changes,hrv_std,hrv_n_above_mean,hrv_mean,hrv_ptp,hrv_skewness,hrv_max,hrv_pct_95,hrv_pct_5,hrv_min
0,0.0723604201216141 +/- 0.006566131103448819,0.010613598673300117 +/- 0.0016730509619039787,0.0011608623548922004 +/- 0.0007186290768380288,0.01415146489773349 +/- 0.001698429131645898,0.002708678828081801 +/- 0.0015916174736194475,0.014317302377003804 +/- 0.0013186136475264244,-0.023493642896627996 +/- 0.0041533009964094805,0.003593145384190144 +/- 0.0008652557126864819,0.007186290768380288 +/- 0.001236079589552117,-0.005030403537866301 +/- 0.003311678452349407,0.0035378662244333727 +/- 0.0007079186553270116,0.0066334991708125735 +/- 0.002358289553090265,0.0 +/- 0.0,0.002155887230514053 +/- 0.0031702489682564473,-0.007352128247650714 +/- 0.002509576442855968,-0.004975124378109541 +/- 0.001185605892179498,0.0035378662244333727 +/- 0.000789544325985939,0.007020453289109973 +/- 0.0016592958562524672,0.03394140409065778 +/- 0.0031484866480703325,-0.003372028745163158 +/- 0.0029917212001624918,0.008955223880596974 +/- 0.004880871211640468,0.0941956882255389 +/- 0.006176441226517829
