,hrv_kurtosis,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,hrv_skewness,hrv_std,hrv_iqr,hrv_rms,hrv_energy,hrv_entropy,hrv_perm_entropy,hrv_pct_5,hrv_iqr_5_95,hrv_svd_entropy,hrv_max,hrv_peaks,hrv_sum,hrv_ptp,hrv_mean,hrv_pct_95,hrv_min,hrv_lineintegral
0,-0.003271767810026416 +/- 0.0012443088255990914,0.0009498680738785681 +/- 0.0024159415603714177,0.0 +/- 0.0,-0.0025857519788918593 +/- 0.0010929981623856147,-0.0027440633245382927 +/- 0.003327468658666916,-0.007440633245382622 +/- 0.0011428183550241517,0.0005277044854880786 +/- 0.001355697369779966,-0.00300791556728236 +/- 0.001377096395852215,-0.0018997361477573027 +/- 0.0016720822710031523,-0.007862796833773122 +/- 0.0008327036326152981,-0.0029023746701847264 +/- 0.0016729147740524833,-0.006965699208443333 +/- 0.0026887048449302452,-0.0072295514511873885 +/- 0.002288680574374801,-0.009234828496042246 +/- 0.0034624009925750526,-0.009445910290237513 +/- 0.0026746862052715974,-0.0014775725593668021 +/- 0.0009380680123816075,0.002744063324538215 +/- 0.0019857401289948944,-0.006701846965699243 +/- 0.002486938610648705,-0.004379947229551484 +/- 0.0017026138052666645,-0.0016358839050132357 +/- 0.002411903932881564,-0.009023746701847024 +/- 0.0027567193428198154,-0.006437994722955187 +/- 0.003861989332671668
