,hrv_rms,hrv_pct_95,hrv_pct_5,hrv_n_below_mean,hrv_n_above_mean,hrv_svd_entropy,hrv_entropy,hrv_iqr_5_95,hrv_lineintegral,hrv_mean,hrv_sum,hrv_std,hrv_perm_entropy,hrv_kurtosis,hrv_skewness,hrv_min,hrv_n_sign_changes,hrv_peaks,hrv_max,hrv_energy,hrv_iqr,hrv_ptp
0,0.09686503719447394 +/- 0.008262614854243532,-0.09442082890541978 +/- 0.008718182880382246,-0.08639744952178537 +/- 0.0061333492159439205,0.05398512221041444 +/- 0.005356889760309689,0.03012752391073322 +/- 0.005811177300815571,-0.06647183846971311 +/- 0.004166607846995815,-0.0763018065887354 +/- 0.0033622299722755418,-0.07948990435706697 +/- 0.0029698594287953435,0.20573857598299677 +/- 0.006849259529998726,0.3546758767268862 +/- 0.007556568891247552,0.3546758767268862 +/- 0.007556568891247552,0.024495217853347497 +/- 0.004767067973933453,-0.028214665249734327 +/- 0.002077706141978445,-0.0009564293304994753 +/- 0.000914168466210692,-0.0002125398512221155 +/- 0.0006376195536663095,0.21716259298618484 +/- 0.004067862283830639,0.0 +/- 0.0,-0.003028692879914985 +/- 0.0016299534165970073,0.23363443145589793 +/- 0.006091083997358826,0.14537725823591918 +/- 0.00375119290004736,0.0067481402763017615 +/- 0.0013866087514027446,0.0005313496280552332 +/- 0.0
