,hrv_kurtosis,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,hrv_skewness,hrv_std,hrv_iqr,hrv_rms,hrv_energy,hrv_entropy,hrv_perm_entropy,hrv_pct_5,hrv_iqr_5_95,hrv_svd_entropy,hrv_max,hrv_peaks,hrv_sum,hrv_ptp,hrv_mean,hrv_pct_95,hrv_min,hrv_lineintegral
0,0.00421686746987956 +/- 0.0023331224977153142,-0.0031927710843373093 +/- 0.0016398382637128038,0.0 +/- 0.0,-0.0028313253012047903 +/- 0.001144578313252988,-0.005903614457831286 +/- 0.0017829697092709353,-0.00542168674698792 +/- 0.0020160482567086117,0.0012048192771084599 +/- 0.0015239892338160678,0.0024096385542168863 +/- 0.0009332489990861176,0.0002409638554217386 +/- 0.0018508784934623125,-0.0016867469879517816 +/- 0.0013416299669470077,-0.0021686746987951365 +/- 0.0015523010514126878,-0.0038554216867469513 +/- 0.0018112405275148035,-0.011807228915662604 +/- 0.002367094301733552,-0.01391566265060239 +/- 0.0022772359242693822,-0.018072289156626488 +/- 0.004773882591845524,0.0003012048192771566 +/- 0.0008625193411612198,0.00036144578313256347 +/- 0.0009787998077874734,-0.014939759036144539 +/- 0.0016781190695402753,0.000963855421686799 +/- 0.0012693558738376858,-0.012349397590361421 +/- 0.0026292955232283463,0.003012048192771122 +/- 0.002333122497715306,-0.03144578313253008 +/- 0.0020303975357051406
