,hrv_lineintegral,hrv_iqr,hrv_iqr_5_95,hrv_sum,hrv_rms,hrv_energy,hrv_svd_entropy,hrv_n_below_mean,hrv_perm_entropy,hrv_kurtosis,hrv_peaks,hrv_entropy,hrv_n_sign_changes,hrv_std,hrv_n_above_mean,hrv_mean,hrv_ptp,hrv_skewness,hrv_max,hrv_pct_95,hrv_pct_5,hrv_min
0,0.08034006376195532 +/- 0.006631447720222178,0.03841657810839527 +/- 0.0032325103452189403,0.020297555791710897 +/- 0.002489983956187028,-0.0025504782146653082 +/- 0.001340012775017905,0.0036663124335812314 +/- 0.0011507124244265453,0.002763018065887313 +/- 0.0007049149395016614,-0.021147715196599425 +/- 0.004249468442748606,0.0016471838469712674 +/- 0.0011507124244265429,0.005154091392135962 +/- 0.001406822773100295,-0.0003719447396387188 +/- 0.001426750433804215,0.005366631243358044 +/- 0.0011507124244265771,-0.001912858660998973 +/- 0.0010941158492015965,0.0 +/- 0.0,0.0009564293304994198 +/- 0.0005722810634574101,0.002072263549415476 +/- 0.0005012742365598788,0.012752391073326185 +/- 0.0031792296071523124,0.02252922422954299 +/- 0.0027732175028055022,0.00866099893730068 +/- 0.0021655349492364522,0.02375132837407009 +/- 0.0030620679137564185,-0.009086078639745 +/- 0.0024973432518597435,-0.0011689691817216353 +/- 0.005741527166520745,0.10967056323060569 +/- 0.0047833272837096265
