,hrv_lineintegral,hrv_iqr,hrv_iqr_5_95,hrv_sum,hrv_rms,hrv_energy,hrv_svd_entropy,hrv_n_below_mean,hrv_perm_entropy,hrv_kurtosis,hrv_peaks,hrv_entropy,hrv_n_sign_changes,hrv_std,hrv_n_above_mean,hrv_mean,hrv_ptp,hrv_skewness,hrv_max,hrv_pct_95,hrv_pct_5,hrv_min
0,0.08403732809430257 +/- 0.011866246144479753,0.05309430255402754 +/- 0.005291997519290839,0.027996070726915557 +/- 0.0029551294610002552,0.012229862475442065 +/- 0.002612394134965069,0.01144400785854619 +/- 0.0012627662212359966,0.009381139489194524 +/- 0.0009933078789860876,0.0044204322200393385 +/- 0.005565507062560046,0.003831041257367418 +/- 0.0010017720065997565,0.0021119842829076863 +/- 0.0022297759258970954,0.0006385068762279289 +/- 0.0016735486284283933,4.91159135560304e-05 +/- 0.0029506362074411653,3.3306690738754695e-17 +/- 0.001030264094469695,0.0 +/- 0.0,-0.0020137524557956366 +/- 0.0008908819816904241,-0.002259332023575611 +/- 0.0010579891566079704,-0.004666011787819247 +/- 0.0025164417401668964,-0.008398821218074625 +/- 0.0013970002606412389,-0.008939096267190527 +/- 0.002521708772690264,-0.011296660117878155 +/- 0.004544217487709386,-0.011836935166994078 +/- 0.003483076748819536,-0.014440078585461646 +/- 0.003522676046569943,-0.02234774066797638 +/- 0.006820748684654737
